source,target,sign
X3169,X595,1
X3448,X5720,1
X5451,X5617,1
X3717,X3554,1
X3915,X8515,1
X5595,X7080,1
X8550,X51008,1
X695,X4088,1
X5595,X7533,-1
X282618,X3439,1
X1022,X3306,1
X5087,X5617,1
X4790,X3592,1
X7097,X3586,1
X5717,X8881,1
X50509,X3685,1
X116,X10400,1
X695,X3725,1
X142,X6615,1
X7341,X11016,-1
X6198,X2512,1
X7414,X387,1
X917,X5295,1
X3595,X3716,1
X5714,X8697,1
X5335,X5534,1
X22801,X5771,1
X8809,X10912,1
X2737,X7481,1
X2041,X387,1
X5783,X4233,-1
X3561,X3845,1
X2931,X6925,1
X9972,X65109,1
X29108,X7124,1
X5706,X8065,1
X5437,X9150,1
X2034,X7039,1
X56924,X91807,-1
X5698,X1163,1
X9475,X140465,1
X7525,X55796,1
X7027,X993,1
X200186,X23411,-1
X2064,X4312,1
X4988,X1956,1
X1020,X56957,1
X6425,X8323,-1
X3932,X6601,1
X6776,X122809,1
X5451,X7113,1
X9925,X1026,-1
X1385,X5111,-1
X5524,X84152,1
X729238,X8398,-1
X3065,X898,-1
X3717,X55746,1
X4261,X5994,1
X4602,X596,1
X23643,X8517,1
X90701,X3630,1
X1277,X6714,1
X7025,X4609,1
X6720,X9584,1
X5582,X6256,1
X3716,X9111,1
X10524,X894,1
X5688,X6923,1
X54331,X5829,1
X8651,X3439,-1
X51107,X999,1
X5588,X5781,1
X4909,X10603,1
X23624,X3598,-1
X6196,X54514,1
X5590,X4843,1
X332,X9493,1
X2073,X1643,1
X6373,X5606,1
X9972,X1977,1
X1291,X3694,1
X5129,X2869,1
X1019,X3344,1
X801,X9218,-1
X4842,X387,1
X7132,X5608,1
X5515,X4149,1
X5583,X7535,1
X55970,X5330,1
X8650,X4854,-1
X867,X3684,-1
X6776,X890,1
X23566,X9138,1
X7422,X9175,1
X915,X867,1
X131890,X2149,1
X1270,X3569,1
X5300,X2810,-1
X3594,X3002,1
X5617,X5594,-1
X2268,X7535,1
X7535,X2268,1
X808,X868,1
X7099,X5590,-1
X9021,X867,-1
X9542,X5293,1
X5058,X595,1
X861,X1487,1
X5146,X1261,-1
X2870,X3579,1
X3569,X7253,1
X2822,X375,1
X375,X2822,1
X6775,X3458,1
X3692,X6227,1
X58191,X1236,1
X122706,X11065,1
X5564,X7249,1
X7097,X3458,1
X91,X127933,1
X6372,X10663,1
X3553,X2252,1
X2099,X8313,1
X3123,X941,1
X941,X3123,-1
X840,X3915,1
X7040,X4015,1
X28964,X114769,1
X1080,X4163,-1
X4163,X1080,-1
X2792,X5296,1
X6502,X9134,-1
X658,X84254,1
X4214,X3725,1
X7058,X3696,1
X5515,X1175,1
X840,X5747,1
X5724,X4162,-1
X5509,X801,-1
X6792,X60313,1
X867,X9180,-1
X8651,X5618,-1
X116,X5443,1
X5880,X4214,1
X6348,X1524,1
X3725,X3439,1
X898,X51529,-1
X5578,X7791,1
X5716,X3624,-1
X2353,X174,-1
X627,X5906,1
X1385,X1026,1
X5291,X5170,1
X4293,X6416,1
X5580,X3265,1
X375,X920,-1
X3572,X5608,1
X5296,X5163,1
X2033,X7015,1
X8738,X9020,1
X959,X207,1
X1436,X6196,1
X3952,X2152,1
X2194,X1956,1
X472,X1263,1
X7124,X19,1
X7979,X64682,1
X5594,X1647,1
X7341,X7514,1
X63928,X29945,1
X2247,X4953,1
X27006,X5290,1
X6351,X1524,1
X3978,X328,1
X5058,X3978,1
X3909,X3690,1
X1445,X387,1
X5605,X5604,1
X10762,X79833,1
X2152,X5595,1
X4214,X1950,-1
X6346,X1235,1
X1019,X8607,1
X143471,X51434,1
X2534,X1947,1
X1947,X2534,1
X2815,X2158,1
X5584,X6427,1
X5695,X51434,1
X84254,X8048,1
X139728,X3141,1
X4915,X6774,1
X23385,X4853,1
X3576,X1234,1
X196,X3620,1
X4914,X5607,1
X131873,X8516,1
X4067,X5879,1
X207,X7532,1
X6347,X1236,1
X3725,X2697,1
X5584,X8544,1
X3702,X4776,1
X5770,X3953,-1
X3371,X3696,1
X4609,X586,1
X10209,X6210,1
X81929,X29894,1
X4352,X6772,1
X124,X1000,-1
X1000,X124,-1
X6792,X1025,1
X3439,X51497,1
X2280,X4087,-1
X7059,X3680,1
X4067,X3725,-1
X773,X387,1
X2068,X6908,1
X4773,X1960,1
X2908,X1026,-1
X57169,X7015,-1
X9846,X7357,1
X3685,X5879,1
X1906,X2697,1
X6258,X34,1
X701,X10393,-1
X5691,X51434,1
X5682,X6923,1
X7029,X51716,1
X5468,X2181,1
X842,X8672,1
X4352,X2885,1
X814,X6663,1
X1052,X10043,1
X3725,X3868,1
X5295,X598,1
X1019,X23081,1
X5713,X1017,1
X5970,X3569,1
X1025,X5437,1
X3091,X133,1
X1454,X4194,1
X598,X3576,1
X8295,X790,1
X79412,X1499,1
X1387,X6513,1
X8476,X140465,1
X10850,X1236,1
X3169,X1562,1
X2056,X6464,1
X6372,X10803,1
X1302,X3685,1
X4205,X10891,1
X796,X2641,1
X1946,X5296,1
X2534,X3696,1
X8396,X2934,-1
X7324,X991,1
X6416,X8660,-1
X122809,X53833,-1
X9350,X7474,-1
X3702,X4760,1
X653509,X5319,-1
X4088,X3693,1
X2768,X5589,1
X1852,X6300,-1
X1387,X7015,1
X63928,X991,1
X5702,X6500,1
X5156,X5294,1
X5308,X9567,-1
X6256,X2168,1
X3091,X2022,1
X5683,X8697,1
X4790,X7040,1
X6615,X1958,-1
X1958,X6615,1
X5657,X6347,1
X3091,X4843,1
X5170,X3696,1
X2770,X3123,-1
X25759,X2002,1
X9883,X10482,1
X6555,X64682,1
X3480,X5595,1
X916,X28988,1
X10344,X1233,1
X5595,X8398,1
X5702,X246184,1
X5600,X4149,1
X5578,X3909,1
X2247,X8600,1
X8881,X891,-1
X87,X9033,1
X8835,X3588,-1
X6093,X8394,1
X5698,X29945,1
X5580,X3688,1
X2783,X23533,1
X7040,X2064,1
X2064,X7040,-1
X5295,X57580,1
X5696,X1163,1
X5458,X1019,1
X30837,X3570,-1
X4853,X196403,1
X3561,X5601,1
X1401,X2152,1
X2152,X1401,1
X84126,X63967,1
X3659,X1736,-1
X5684,X9978,1
X1386,X890,1
X2968,X5431,1
X7465,X55320,1
X8289,X2971,1
X7040,X23022,1
X246778,X3458,1
X5713,X29882,1
X1387,X3516,1
X4091,X1482,1
X8626,X6273,1
X2056,X4792,1
X2250,X6772,1
X1457,X8048,1
X5716,X51343,1
X7010,X5970,-1
X5590,X23085,1
X3918,X3685,1
X1050,X945,1
X5335,X8398,1
X2870,X10663,1
X3214,X3071,1
X857,X6347,-1
X201456,X8841,1
X2056,X7015,1
X1933,X1915,1
X8396,X85477,-1
X836,X58155,1
X387,X89,1
X89,X387,1
X4316,X1495,1
X7059,X9672,1
X915,X27040,-1
X2771,X5747,-1
X1440,X3586,1
X5164,X6198,1
X55787,X4256,-1
X26585,X2253,-1
X6343,X613,1
X140609,X3141,1
X5694,X1017,1
X50509,X3680,1
X3562,X5567,1
X5567,X3562,1
X2768,X8729,1
X10193,X2263,-1
X7048,X7319,1
X53358,X5601,1
X2100,X2778,1
X5290,X51341,1
X2194,X634,1
X3480,X4776,1
X8767,X257397,1
X92170,X6198,1
X838,X5725,1
X7322,X1956,1
X4283,X1235,1
X596,X5621,1
X86,X57678,1
X3371,X3674,1
X2185,X1796,1
X5709,X51529,1
X387,X5580,1
X5580,X387,1
X6375,X643,1
X6777,X8835,1
X816,X11035,1
X467,X3458,1
X839,X8661,1
X6714,X1495,1
X1495,X6714,1
X5156,X53358,1
X9181,X29984,1
X8893,X8890,1
X1196,X10285,1
X4216,X1147,1
X6198,X6227,1
X3932,X55869,1
X3265,X4773,1
X5579,X2792,1
X595,X6839,1
X3569,X5451,1
X5690,X6500,1
X8835,X3572,-1
X627,X3725,1
X2868,X7852,1
X2641,X5604,1
X197131,X51529,1
X10891,X144195,1
X2788,X57580,1
X2908,X1958,1
X4909,X57498,1
X2932,X1965,-1
X6427,X6633,1
X29108,X838,1
X6355,X1236,1
X6352,X6376,-1
X5728,X7124,-1
X185,X3716,1
X9690,X29882,1
X3164,X3284,1
X7157,X2950,1
X8737,X9448,1
X3915,X207,1
X3315,X996,1
X1044,X5111,1
X10253,X5770,1
X5613,X2737,-1
X56924,X8874,1
X9212,X9112,1
X5500,X5255,-1
X5649,X3696,1
X5972,X5595,1
X3558,X1399,1
X102,X3606,-1
X959,X2152,1
X9669,X6170,1
X1983,X7314,1
X8894,X6218,1
X2869,X2826,1
X3084,X4790,1
X5720,X10393,1
X8823,X2353,1
X7422,X6868,1
X57030,X6804,1
X5581,X3693,1
X2268,X1969,-1
X1813,X5617,-1
X348995,X51692,1
X5690,X29945,1
X654,X2492,1
X8841,X50804,-1
X23225,X2645,1
X116379,X7297,1
X7052,X4790,1
X2771,X915,-1
X652,X2626,1
X4893,X7529,1
X7201,X9630,1
X5689,X991,1
X9669,X6193,1
X2268,X5594,1
X5594,X2268,1
X998,X9564,1
X375,X5295,1
X9263,X2625,1
X7029,X221223,1
X864,X3458,1
X3569,X57817,1
X3558,X10728,1
X5588,X4082,1
X11211,X2776,1
X9063,X6776,-1
X5587,X3693,1
X54165,X7020,1
X926,X8320,1
X2775,X998,1
X5906,X1003,1
X5879,X4293,1
X9846,X6004,1
X3600,X4790,1
X6850,X602,1
X941,X9846,1
X4145,X4188,1
X26270,X4790,-1
X26227,X1440,-1
X9883,X7514,1
X1435,X7454,1
X5588,X6385,1
X5524,X408,1
X54361,X4773,1
X7376,X9971,1
X5058,X10380,1
X5709,X64682,1
X8503,X208,1
X2773,X5291,1
X51738,X4217,-1
X207,X3091,1
X5540,XNA,1
X5777,X1441,-1
X1759,X4914,1
X3725,X3280,1
X7376,X6720,1
X3627,X1236,1
X2869,X140809,1
X7186,X8517,1
X8894,X6210,1
X143471,X29945,1
X9263,X6945,1
X1161,X2073,1
X2247,X7076,1
X2736,X7483,1
X5704,X51529,1
X4928,X9939,1
X7412,X5294,1
X3595,X2353,1
X1870,X4172,1
X257397,X3551,1
X5871,X6300,1
X2357,X3576,1
X9972,X10189,1
X5695,X246184,1
X156,X367,-1
X3681,X1398,1
X8289,X2962,1
X131890,X1237,1
X79660,X5255,-1
X83593,X3676,1
X79660,X5260,-1
X9475,X8395,1
X5290,X4609,1
X7709,X596,-1
X5580,X5782,1
X6360,X1524,1
X2187,X2177,1
X3912,X5295,1
X148738,X23118,1
X3091,X5228,1
X2068,X5441,1
X3559,X3265,1
X30837,X3590,-1
X7048,X10152,1
X3553,X5578,1
X348995,X79760,1
X1946,X1020,1
X3309,X581,1
X6720,X3157,1
X51561,X2919,1
X51284,X3439,1
X1301,X3693,1
X23511,X25929,1
X1793,X5880,1
X3716,X22806,-1
X55787,X51738,1
X5688,X11065,1
X5347,X5599,1
X7040,X2335,1
X11143,X5801,1
X5801,X11143,1
X3664,X9308,1
X10251,X5787,1
X6857,X4790,1
X23636,X5901,1
X1909,X1956,1
X7040,X117195,1
X269,X4090,1
X933,X3558,1
X4882,X5831,1
X6387,X5293,1
X857,X4093,1
X102,X3728,1
X3315,X10393,1
X7337,X8881,1
X5578,X58494,1
X6792,X79050,1
X3932,X11059,1
X2770,X3932,-1
X6387,X6777,1
X6422,X7855,-1
X2770,X8503,1
X7048,X1407,1
X84699,X1387,-1
X5879,X27035,1
X3717,X7410,1
X64129,X987,-1
X8651,X3265,1
X79084,X6606,1
X5290,X598,1
X9771,X5577,1
X10163,X81624,-1
X4803,X25970,1
X25970,X4803,1
X2264,X5295,1
X5430,X3456,1
X4893,X5292,1
X6868,X627,1
X3170,X367,-1
X8476,X4632,1
X7124,X2919,1
X8648,X3458,1
X23533,X57580,1
X2968,X5441,1
X3458,X2064,-1
X9891,X7812,1
X5704,X996,1
X6093,X5499,-1
X6662,X634,1
X5594,X4193,1
X5720,X11065,1
X1950,X7015,1
X5696,X8697,1
X3458,XNA,1
X6361,X10663,1
X5696,X8881,1
X959,X3576,1
X10197,X6921,1
X5567,X995,-1
X4780,X54578,1
X9965,X5295,1
X5528,X9918,1
X5568,X2335,-1
X388531,X5149,1
X6555,X6923,1
X5720,X996,1
X3459,X816,1
X7040,X2152,-1
X29110,X7428,1
X6416,X11035,1
X63923,X3673,1
X43,X317,1
X54331,X3123,-1
X660,X55796,1
X567,X8320,1
X7319,X5328,1
X6622,X5590,-1
X5328,X4312,1
X6364,X1230,1
X2305,X3910,1
X3953,X5563,1
X2826,X3717,1
X7450,X3673,1
X6622,X9690,-1
X9690,X6622,-1
X7432,X367,1
X50509,X3676,1
X5901,X22974,1
X27043,X5595,1
X2246,X6696,1
X915,X941,-1
X941,X915,1
X1452,X7088,1
X5717,X64682,1
X51529,X9133,-1
X1948,X8867,1
X53833,X3717,1
X3725,X10062,-1
X6387,X4318,1
X5708,X991,1
X3558,X928,1
X9669,X6228,1
X4057,X5544,-1
X3265,X2810,1
X2790,X5293,1
X2736,X596,1
X904,X5433,1
X5575,X5595,-1
X5624,X6347,1
X6196,X8841,1
X23013,X23462,-1
X1439,X2885,1
X8556,X29945,-1
X6608,X2775,1
X5337,X8613,1
X2966,X2067,1
X3937,X6885,1
X3560,X5605,1
X11143,X10044,1
X29904,X56995,1
X5600,X2115,-1
X4855,X23220,1
X3091,X6387,1
X5518,X6199,-1
X7177,X8856,1
X4790,X329,1
X801,X53827,1
X6598,X2959,1
X2968,X5430,1
X200576,X1080,1
X6423,X8325,-1
X5702,X1163,1
X4316,X627,1
X868,X3570,-1
X3593,X8320,-1
X7124,X5069,1
X5443,X2688,1
X1730,X345456,1
X5590,X9672,1
X7979,X8697,1
X53358,X22806,-1
X7040,X1893,1
X23165,X7514,1
X8483,X3479,-1
X2921,X1233,1
X7124,X25939,1
X6373,X2829,1
X2185,X11165,1
X3458,X5806,-1
X50848,X5290,1
X4609,X10608,-1
X5327,X3558,1
X5581,X867,1
X3497,X2241,1
X6198,X6218,1
X269,X4086,1
X8738,X9448,1
X5122,X3630,1
X4088,X5934,1
X11113,X4633,1
X6198,X7314,1
X27338,X6790,1
X1207,X6606,1
X10419,X8487,1
X8651,X9111,-1
X3918,X3680,1
X8626,X6469,-1
X627,X5294,1
X6422,X8321,-1
X51761,X842,1
X1019,X7738,1
X805,X91807,1
X2771,X5293,1
X2204,X3558,1
X1292,X3675,1
X5156,X6654,1
X2773,X5595,1
X2670,X7314,1
X10714,X2099,1
X382,X3831,-1
X57144,X85366,-1
X5291,X10006,1
X55845,X10094,1
X9631,X22916,1
X5564,X3783,1
X5582,X3265,1
X122706,X8881,1
X7432,X3976,1
X3976,X7432,1
X7132,X23043,1
X23511,X1977,1
X83737,X5979,-1
X7124,X841,1
X2189,X55215,1
X3912,X22801,1
X5879,X8851,1
X4774,X10621,1
X5781,X1437,1
X5716,X7324,1
X6387,X947,1
X1964,X6224,1
X6667,X3295,-1
X3315,X1163,1
X5532,X996,1
X9846,X6934,1
X11035,X4775,1
X6792,X84812,1
X53944,X2735,-1
X51701,X6932,-1
X2782,X27128,1
X3122,X5781,-1
X6622,X5578,-1
X8626,X2877,1
X805,X5532,1
X1432,X9021,1
X9212,X4638,1
X2187,X2178,1
X4067,X9112,1
X3306,X5602,-1
X7297,X3932,1
X1019,X91442,1
X2247,X5054,1
X6883,X7015,1
X129401,X51692,1
X987,X4843,1
X56925,X7124,-1
X10459,X10393,-1
X8648,X336,1
X3497,X6464,1
X3725,X2056,1
X94235,X5293,1
X5691,X64682,1
X4774,X5441,1
X3171,X213,1
X4928,X6632,1
X840,X1981,1
X5465,XNA,-1
X7297,X3558,-1
X6623,X2099,1
X26270,X5971,1
X4082,X8803,1
X8803,X4082,1
X2793,X23533,1
X6850,X8503,1
X8323,X1857,1
X926,X941,-1
X941,X926,-1
X4149,X1871,1
X1288,X3690,1
X6667,X338,1
X1869,X1719,1
X5515,X673,1
X8569,X1973,1
X1432,X3162,1
X695,X10152,1
X7337,X3605,1
X148022,X3439,1
X246778,X6776,1
X3726,X2697,1
X7465,X4089,1
X2254,X5290,1
X2668,X5747,1
X3576,X2829,1
X63928,X10725,1
X3635,X3265,-1
X8021,X6636,1
X6773,X4609,1
X5576,X3688,-1
X5579,X6868,1
X915,X5777,1
X5777,X915,1
X260425,X387,1
X6343,X5539,1
X4916,X23263,1
X2773,X8503,1
X6655,X10125,1
X5903,X6637,1
X2017,X2252,-1
X2033,X1737,1
X23566,X4067,1
X7040,X3486,1
X3486,X7040,1
X4784,X5434,1
X3681,X5747,1
X26959,X1026,-1
X3791,X2242,1
X3913,X3673,1
X1368,X929,-1
X9970,X1571,1
X4665,X7422,-1
X1602,X367,-1
X3310,X5602,-1
X5155,X4893,-1
X122809,X64109,-1
X57559,X8520,1
X3630,X1796,1
X1019,X56957,1
X8106,X53981,1
X905,X2962,1
X4149,X7015,-1
X5426,X6119,1
X7148,X22801,1
X5337,X983,-1
X11124,X4790,1
X5465,X8310,1
X8613,X2247,-1
X6354,X1524,1
X6387,X23533,1
X29979,X9978,1
X3561,X7357,1
X3815,X5599,1
X673,X1027,-1
X1027,X673,-1
X9655,X3560,-1
X2335,X3606,1
X3606,X2335,1
X23511,X6635,1
X5704,X51343,1
X8480,X7514,1
X1437,X3558,-1
X3558,X1437,1
X5479,X6382,1
X5290,X7294,1
X3593,X6776,1
X3848,X4973,1
X915,X3559,1
X4804,X7157,1
X8651,X3570,-1
X10971,X596,1
X8556,X51433,-1
X2547,X354,1
X10213,X8697,1
X23082,X4779,1
X2782,X640,1
X5689,X51529,1
X6777,XNA,-1
X1028,X8900,-1
X3932,X5159,1
X5159,X3932,1
X4170,X1329,-1
X5594,X123745,1
X919,X941,-1
X941,X919,1
X122809,X3977,-1
X131890,X3579,1
X999,X1942,1
X1452,X7529,1
X2246,X4878,1
X6093,X55740,1
X55869,XNA,1
X11211,X1857,1
X3569,X2885,1
X6622,X9491,-1
X9491,X6622,-1
X5689,X6622,-1
X6622,X5689,-1
X3204,X1050,-1
X6850,X5294,1
X9088,X9134,1
X8651,X50615,-1
X695,X5567,1
X5718,X51433,1
X3596,X4586,1
X9630,X5335,1
X3716,X5291,1
X5241,X5293,1
X7048,X4086,1
X2775,X640,-1
X1027,X1736,-1
X991,X25847,1
X1874,X4601,-1
X51585,X1477,1
X7175,X9939,1
X25942,X4088,-1
X5581,X2002,1
X351,X4851,1
X4851,X351,1
X8835,X3716,-1
X5594,X30814,1
X1052,X3950,1
X5700,X991,1
X51701,X6927,-1
X8626,X6604,1
X6776,X894,1
X11318,X408,1
X23493,X6722,-1
X973,X1796,1
X2770,X5829,-1
X6376,X10663,1
X637,X7417,-1
X6198,X10664,1
X4851,X2625,1
X29959,X55796,1
X2264,X55802,1
X23198,X8065,1
X4088,X7015,-1
X5819,X56288,1
X8204,X4089,-1
X672,X354,1
X5906,X1495,1
X4049,X9020,1
X1459,X2059,1
X5715,X996,1
X10856,X57678,1
X5921,X6237,-1
X6833,X4878,1
X5196,X1233,1
X196,X2354,1
X7040,X2697,-1
X6258,X1582,1
X90,X29068,1
X83464,X4853,1
X3726,X4846,1
X5714,X10393,1
X5594,X10451,1
X653361,X5600,1
X6376,X6347,1
X5524,X8312,1
X3084,X5296,1
X7040,X7078,1
X5711,X6923,1
X1280,X3675,1
X5308,X894,1
X2885,X5605,1
X5519,X50848,-1
X405,X5236,1
X4085,X8697,-1
X2305,X1163,1
X127124,X89780,1
X1869,X7083,1
X6258,X5346,1
X3169,X522,1
X801,X2903,-1
X8431,X3718,1
X6373,X1237,1
X5880,X5601,1
X5621,X4790,1
X9212,X745,1
X4215,X23085,1
X867,X3587,-1
X2099,X80086,1
X3563,X6464,1
X5534,X10725,1
X3791,X5600,1
X5699,X8881,1
X4803,X5879,1
X23236,X1605,1
X79733,X1869,-1
X8874,X5881,1
X801,X10497,1
X5970,X4843,-1
X926,X5588,1
X6555,X996,1
X9020,X815,1
X5499,X801,-1
X10411,X4922,1
X6850,X9112,1
X10197,X7324,1
X7040,X9220,1
X2118,X6854,1
X5579,X1398,1
X330,X637,1
X9459,X9138,-1
X6373,X1234,1
X4751,X23676,1
X2735,X7481,1
X57147,X7726,1
X3560,X3265,1
X9771,X1843,1
X5350,X10456,1
X112939,X90480,-1
X5594,X64600,1
X10209,X6232,1
X8697,X9232,1
X9622,X2149,1
X94235,X23236,1
X116,X5595,1
X4149,X4318,1
X3497,X27040,1
X3978,X5478,1
X695,X55616,1
X5588,X3690,1
X2736,X64399,1
X1270,X5595,1
X5595,X1270,-1
X3845,X4342,1
X10148,X6775,1
X351,X2158,-1
X3914,X3672,1
X659,X4090,1
X831,X5829,-1
X4774,X5437,1
X4149,X6135,1
X79902,X7514,1
X2736,X652,1
X9263,X55796,1
X682,X5595,1
X9212,X10592,1
X7535,X5293,1
X5159,X23533,1
X1487,X1586,-1
X3567,X596,-1
X1460,X1495,1
X10163,X81873,1
X7096,X54210,1
X2277,X3323,1
X817,X11035,1
X387,X7094,1
X7094,X387,1
X5683,X8881,1
X1386,X4843,1
X11261,X572,1
X8464,X1019,1
X5770,X8660,-1
X6198,X6231,1
X10817,X5908,1
X5689,X9978,1
X9846,X5604,1
X3441,X3459,1
X9655,X3590,-1
X23225,X51692,1
X7040,X1019,-1
X6804,X9567,1
X56477,X2829,1
X5715,X7324,1
X5515,X150084,-1
X3929,X6367,1
X1195,X5702,1
X5426,X5983,1
X6934,X6862,1
X9935,X7030,1
X5532,X25847,1
X8600,X2048,1
X5158,X1259,-1
X50616,X6772,1
X54331,X8503,1
X207,X5925,1
X8772,X4790,1
X3690,X1398,1
X9547,X1233,1
X5241,X5617,-1
X9170,X2767,1
X8924,X4948,-1
X7317,X2555,1
X7157,X2735,-1
X2735,X7157,-1
X5707,X51529,1
X567,X9402,1
X63923,X3695,1
X898,X672,1
X1950,X5290,1
X83464,X999,1
X2150,X9536,1
X9883,X1977,1
X3569,X551,1
X868,X3588,-1
X7025,XNA,1
X29979,X11065,1
X7040,X64750,1
X7525,X80310,1
X80310,X7525,1
X2251,X1009,1
X2963,X9150,1
X207,X9612,-1
X1017,X8697,-1
X3600,X6347,1
X699,X3661,1
X2781,X4846,1
X2774,X115,1
X79869,X10978,1
X10978,X79869,1
X23385,X1500,1
X4602,X1314,1
X5576,X2335,-1
X3329,X3569,1
X5595,X4093,-1
X1964,X6205,1
X131890,X1233,1
X9263,X9775,1
X2919,X1230,1
X344,X345,1
X3479,X3265,1
X7040,X7071,1
X7071,X7040,1
X1278,X3675,1
X5979,X56892,1
X1280,X3694,1
X51231,X84330,1
X9669,X6201,1
X2922,X1956,1
X940,X8503,1
X131890,X2829,1
X1453,X660,1
X6555,X8454,1
X1022,X7428,1
X815,X54984,1
X2788,X5291,1
X8204,X1962,1
X1113,X7124,-1
X5601,X4188,1
X2122,X1869,1
X4609,X648,1
X2736,X5727,1
X1277,X3694,1
X5008,X2152,1
X55743,X4790,-1
X51764,X5332,1
X5925,X4632,-1
X5518,X7532,1
X843,X2188,1
X388372,X1235,1
X4909,X10818,1
X7422,X5795,1
X5795,X7422,-1
X8626,X7421,-1
X867,X53832,-1
X2826,X2771,1
X5701,X991,1
X4916,X10818,1
X6868,X10782,-1
X9688,X6628,1
X26227,X10123,-1
X3911,X998,1
X3655,X1399,1
X3567,X5295,1
X23198,X991,1
X5880,X10298,1
X5155,XNA,-1
XNA,X5155,-1
X1154,X3561,-1
X7040,X9507,1
X6258,X23305,1
X1983,X6224,1
X2064,X1003,1
X5602,X4194,1
X5747,X7013,1
X4140,X54471,1
X1445,X53358,1
X650,X2626,1
X4088,X3493,1
X5970,X7043,1
X657,X1386,1
X6257,X2167,1
X6198,X1820,1
X3123,X3702,1
X94235,X23533,1
X7292,X3586,-1
X8321,XNA,1
X3593,X3932,1
X1386,X5981,1
X3589,X3569,1
X6387,X2247,1
X5292,X7428,1
X2247,X1103,1
X8086,X6635,1
X2247,X50848,1
X50848,X2247,-1
X4946,X7097,1
X653509,X5594,1
X51377,X8881,1
X4149,X5757,1
X5879,X1277,1
X10333,X1147,1
X7040,X1906,1
X1906,X7040,1
X6013,X5468,1
X2660,X114907,1
X64581,X3569,1
X3688,X6198,1
X5777,X4254,-1
X7042,X3558,-1
X2057,X695,1
X3561,X2885,1
X9263,X602,1
X9669,X6232,1
X207,X80306,1
X4317,X9507,1
X1946,X5335,1
X5708,X8454,1
X6093,X4635,1
X867,X3561,-1
X3561,X867,1
X3135,X3822,1
X2782,X7409,1
X2057,X3718,1
X58528,X64798,-1
X3606,X6775,-1
X8905,X4313,1
X10488,X4286,1
X57144,X5604,1
X3458,X7099,1
X5717,X10393,1
X51176,X8913,1
X1991,X150,1
X4089,X3400,1
X55922,X3576,-1
X6734,X6184,1
X729238,X5294,1
X2324,X1445,1
X5308,X2770,-1
X3134,X3802,1
X5290,X10006,1
X5617,X1893,-1
X5682,X8065,1
X122706,X7321,1
X143471,X6923,1
X1051,X3500,1
X5300,X10971,-1
X5603,X2002,1
X8021,X4686,1
X9423,X998,1
X7124,X7867,1
X8819,X4087,-1
X3458,X56890,1
X4609,X4953,1
X4049,X5720,1
X58191,X1230,1
X8835,X3601,-1
X9214,X355,-1
X6196,X94104,1
X5718,X8881,1
X3381,X3673,1
X3600,X969,1
X6257,X2712,1
X5753,X9112,1
X2782,X5777,1
X2792,X6654,1
X7124,X1437,1
X1437,X7124,-1
X79902,X10482,1
X5689,X29882,1
X991,X246184,1
X2118,X2064,-1
X146,X3558,1
X3486,X3164,1
X486,X1429,1
X7038,X5054,1
X5595,X5564,-1
X5564,X5595,-1
X5473,X1524,1
X2066,X6654,1
X868,X3575,-1
X7040,X7015,-1
X5707,X6921,1
X3645,X5295,1
X367,X6772,1
X5578,X4708,1
X5008,X4745,1
X375,X10093,1
X81929,X22916,1
X2042,X867,1
X919,X3458,1
X2781,X109,-1
X5535,X8881,1
X3458,X6346,-1
X7450,X2815,1
X285704,X4093,1
X1454,X27254,1
X2932,X27254,1
X64750,X2264,-1
X595,X7422,-1
X5533,X996,1
X8556,X29882,-1
X5575,X2782,1
X8798,X23589,1
X9655,X1441,-1
X83903,X745,1
X682,X4313,1
X7832,X10036,-1
X8289,X2908,1
X9150,X5432,1
X10213,X8454,1
X10010,X5871,1
X10188,X1455,1
X27040,X4214,1
X8835,X7297,-1
X4893,X387,1
X317,X839,1
X2185,X6300,1
X7430,X1277,1
X2773,X920,-1
X8905,X11214,1
X3552,X503618,1
X55970,X5295,1
X3845,X7529,1
X1290,X3690,1
X207,X2736,1
X1906,X57105,1
X627,X5908,1
X7033,X6464,1
X5698,X7324,1
X51295,X3654,1
X9467,X5336,-1
X7057,X3696,1
X5159,X6654,1
X9688,X3836,1
X5524,X10682,1
X4869,X29126,1
X4803,X5335,1
X1302,X3655,1
X5058,X1112,1
X5294,X5979,-1
X10664,X1029,1
X3680,X5771,1
X1195,X11243,1
X5577,X387,1
X3973,X2769,1
X6655,X6237,1
X156,X3579,1
X9669,X6141,1
X6446,X6339,1
X8031,X354,1
X1020,X4194,1
X2781,X7525,-1
X5702,X991,1
X3692,X6154,1
X5576,X1390,1
X4193,X3791,-1
X7832,X8208,-1
X5530,X4205,1
X5296,X5335,1
X657,X326,1
X472,X7027,1
X138428,X2335,1
X29882,X891,-1
X1437,X3383,1
X503618,X1991,1
X5602,X8853,1
X6256,X5170,1
X5196,X2829,1
X3480,X3845,1
X7161,X3714,1
X23012,X2268,1
X3560,X387,1
X387,X3560,-1
X5170,X7514,1
X1268,X776,1
X9972,X7884,1
X5687,X51343,1
X10850,X2829,1
X84254,X5571,1
X7124,X23308,1
X2737,X7471,1
X3569,X4584,1
X5714,X29882,1
X51529,X51434,1
X51434,X51529,1
X5432,X4089,-1
X2782,X2444,1
X9314,X51738,1
X796,X6696,-1
X2206,X10219,1
X10219,X2206,1
