source,target,sign
XMetab__39042___c____,X5468,1
XMetab__5076___c____,X1576,-1
XMetab__4449___c____,X6532,-1
XMetab__1548943___c____,X7442,1
XMetab__231___c____,X1543,1
XMetab__206___c____,X590,-1
XMetab__2818___c____,X150,-1
XMetab__5281708___c____,X2100,1
XMetab__4075___c____,X7172,-1
XMetab__5574___c____,X3269,-1
XMetab__4507___c____,X779,-1
XMetab__8515___c____,X5599,-1
XMetab__4095___c____,X4988,1
XMetab__2193___c____,X3292,1
XMetab__93205___c____,X136,1
XMetab__224___c____,X2673,-1
XMetab__2973___c____,X3091,1
XMetab__860___c____,X8800,1
XMetab__5280934___c____,X6822,1
XMetab__271___c____,X3925,1
XMetab__657308___c____,X1131,-1
XMetab__838___c____,X147,1
XMetab__5280450___c____,X4800,1
XMetab__1051___c____,X8564,-1
XMetab__3938___c____,X3358,1
XMetab__3938___c____,X3358,1
XMetab__39042___c____,X5468,1
XMetab__3209___c____,X6721,1
XMetab__3931___c____,X2180,1
XMetab__838___c____,X3576,1
XMetab__2512___c____,X1815,1
XMetab__231___c____,X211,1
XMetab__2250___c____,X5054,1
XMetab__6830___c____,X3837,1
XMetab__942___c____,X1137,1
XMetab__11707110___c____,X5605,-1
XMetab__2548___c____,X7442,1
XMetab__23994___c____,X10423,-1
XMetab__123794___c____,X186,1
XMetab__24936___c____,X6713,-1
XMetab__5957___c____,X6229,1
XMetab__5291___c____,X5159,-1
XMetab__3869___c____,X153,-1
XMetab__3869___c____,X153,-1
XMetab__1567___c____,X5009,1
XMetab__69507___c____,X2646,1
XMetab__69507___c____,X2646,-1
XMetab__2803___c____,X152,1
XMetab__2803___c____,X152,1
XMetab__57363___c____,X6718,-1
XMetab__146570___c____,X6531,-1
XMetab__24826799___c____,X2263,-1
XMetab__9687___c____,X7054,1
XMetab__4534___c____,X1312,-1
XMetab__762___c____,X6812,-1
XMetab__5280934___c____,X3158,1
XMetab__5994___c____,X367,1
XMetab__36462___c____,X7157,1
XMetab__26644___c____,X4985,-1
XMetab__1060___c____,X1737,-1
XMetab__5957___c____,X472,1
XMetab__5001396___c____,X79001,-1
XMetab__9578572___c____,X2147,-1
XMetab__1589___c____,X1241,1
XMetab__2803___c____,X5972,-1
XMetab__3672___c____,X5743,-1
XMetab__60953___c____,X7298,-1
XMetab__274___c____,X7222,1
XMetab__93860___c____,X836,1
XMetab__3784___c____,X776,-1
XMetab__295___c____,X5592,1
XMetab__2091___c____,X7421,1
XMetab__294___c____,X2992,-1
XMetab__6726___c____,X3269,-1
XMetab__3153___c____,X1813,1
XMetab__159325___c____,X1071,-1
XMetab__9854489___c____,X2908,1
XMetab__238___c____,X6207,1
XMetab__65999___c____,X5468,1
XMetab__951___c____,X154,1
XMetab__6081___c____,X148,1
XMetab__4599___c____,X5406,-1
XMetab__4858___c____,X142,-1
XMetab__2818___c____,X1129,-1
XMetab__5358___c____,X3361,1
XMetab__132803___c____,X3156,-1
XMetab__224___c____,X5836,1
XMetab__3209___c____,X4899,1
XMetab__216209___c____,X183,-1
XMetab__730___c____,X2746,1
XMetab__2119___c____,X153,-1
XMetab__5381___c____,X5915,1
XMetab__450___c____,X2100,1
XMetab__54687___c____,X3156,-1
XMetab__271___c____,X2820,1
XMetab__75919___c____,X3269,1
XMetab__5002___c____,X146,-1
XMetab__2729___c____,X1131,-1
XMetab__271___c____,X107,1
XMetab__47936___c____,X107,1
XMetab__923___c____,X38,1
XMetab__2230___c____,X1132,1
XMetab__439456___c____,X5582,1
XMetab__2585___c____,X153,-1
XMetab__2585___c____,X153,-1
XMetab__119139___c____,X5731,1
XMetab__730___c____,X2746,1
XMetab__28864___c____,X1813,1
XMetab__28864___c____,X1813,1
XMetab__3002977___c____,X1234,-1
XMetab__3339___c____,X5054,1
XMetab__4893___c____,X147,-1
XMetab__4893___c____,X147,-1
XMetab__11434515___c____,X1128,-1
XMetab__187___c____,X2641,1
XMetab__2771___c____,X6532,-1
XMetab__148177___c____,X207,-1
XMetab__23994___c____,X7915,-1
XMetab__4051___c____,X5743,-1
XMetab__4829___c____,X9370,1
XMetab__3308___c____,X5742,-1
XMetab__3931___c____,X5465,1
XMetab__2818___c____,X1132,-1
XMetab__3488___c____,X1080,-1
XMetab__5360___c____,X23408,-1
XMetab__5005498___c____,X1017,-1
XMetab__5460048___c____,X338,1
XMetab__177941___c____,X1241,-1
XMetab__177941___c____,X1241,-1
XMetab__4946___c____,X153,-1
XMetab__4946___c____,X153,-1
XMetab__11009___c____,X3425,-1
XMetab__3476___c____,X3767,-1
XMetab__60853___c____,X147,-1
XMetab__2477___c____,X3350,1
XMetab__2477___c____,X3350,1
XMetab__5355___c____,X1813,-1
XMetab__5355___c____,X1813,-1
XMetab__1220___c____,X3358,1
XMetab__271___c____,X857,1
XMetab__231___c____,X5244,1
XMetab__65072___c____,X10157,-1
XMetab__3931___c____,X6721,1
XMetab__5562___c____,X3065,-1
XMetab__5566___c____,X6275,-1
XMetab__238___c____,X22953,1
XMetab__5732___c____,X2555,1
XMetab__3077___c____,X11255,1
XMetab__656458___c____,X2222,-1
XMetab__5487___c____,X11188,1
XMetab__271___c____,X10423,-1
XMetab__66535___c____,X5575,1
XMetab__3000322___c____,X1132,-1
XMetab__65014___c____,X1233,-1
XMetab__3209___c____,X2180,1
XMetab__6287___c____,X384,-1
XMetab__3827___c____,X3269,-1
XMetab__888___c____,X3422,1
XMetab__6047___c____,X1312,1
XMetab__387447___c____,X836,1
XMetab__5281855___c____,X1457,-1
XMetab__107867___c____,X1129,-1
XMetab__2160___c____,X1133,-1
XMetab__2244___c____,X5743,-1
XMetab__5566___c____,X801,-1
XMetab__271___c____,X6010,1
XMetab__271___c____,X6010,-1
XMetab__4452___c____,X1813,-1
XMetab__271___c____,X5256,1
XMetab__888___c____,X5409,-1
XMetab__238___c____,X952,-1
XMetab__2443___c____,X152,1
XMetab__5280934___c____,X211,1
XMetab__5284616___c____,X3667,1
XMetab__5757___c____,X2099,1
XMetab__1041___c____,X5471,1
XMetab__238___c____,X7295,1
XMetab__304___c____,X6721,-1
XMetab__5280450___c____,X3157,1
XMetab__5591___c____,X5054,-1
XMetab__6830___c____,X5599,1
XMetab__132190___c____,X887,-1
XMetab__4792___c____,X5578,1
XMetab__68740___c____,X9453,-1
XMetab__60719___c____,X10800,-1
XMetab__6106___c____,X384,-1
XMetab__3007___c____,X4128,-1
XMetab__1809___c____,X3357,1
XMetab__951___c____,X1392,1
XMetab__4946___c____,X154,-1
XMetab__4946___c____,X154,-1
XMetab__107780___c____,X3355,1
XMetab__60949___c____,X134,-1
XMetab__271___c____,X30818,1
XMetab__31100___c____,X1814,1
XMetab__31100___c____,X1814,1
XMetab__231___c____,X5465,1
XMetab__888___c____,X5409,-1
XMetab__4425___c____,X4986,-1
XMetab__1220___c____,X3361,1
XMetab__5078___c____,X3351,1
XMetab__5078___c____,X3351,1
XMetab__439153___c____,X5160,1
XMetab__450___c____,X367,1
XMetab__860___c____,X1581,1
XMetab__1693___c____,X1152,-1
XMetab__446541___c____,X3614,-1
XMetab__82146___c____,X6257,1
XMetab__54454___c____,X1576,-1
XMetab__24316___c____,X59341,1
XMetab__53359___c____,X231,-1
XMetab__5691___c____,X5289,-1
XMetab__86583374___c____,X7098,1
XMetab__16133798___c____,X1394,-1
XMetab__4927___c____,X1133,-1
XMetab__444899___c____,X1374,1
XMetab__994___c____,X5053,1
XMetab__985___c____,X23179,1
XMetab__4485___c____,X779,-1
XMetab__5078___c____,X3355,1
XMetab__92432___c____,X4159,1
XMetab__4380___c____,X4128,-1
XMetab__5280450___c____,X27063,1
XMetab__5280934___c____,X1490,1
XMetab__47811___c____,X3351,1
XMetab__4044___c____,X5742,-1
XMetab__5289419___c____,X1017,-1
XMetab__5591___c____,X5468,1
XMetab__5280934___c____,X19,1
XMetab__745___c____,X2730,-1
XMetab__7420___c____,X23498,-1
XMetab__3559___c____,X5179,1
XMetab__96___c____,X55902,-1
XMetab__3823___c____,X1595,-1
XMetab__5376___c____,X2099,1
XMetab__5326966___c____,X43,-1
XMetab__10096344___c____,X1803,-1
XMetab__60834___c____,X6530,-1
XMetab__10547___c____,X590,-1
XMetab__4543___c____,X6530,-1
XMetab__439963___c____,X7915,1
XMetab__271___c____,X5255,1
XMetab__3675___c____,X4129,-1
XMetab__3744___c____,X883,-1
XMetab__898___c____,X2673,-1
XMetab__121880___c____,X3360,-1
XMetab__1424___c____,X5105,1
XMetab__312___c____,X183,1
XMetab__5825___c____,X134864,1
XMetab__5538___c____,X5915,1
XMetab__271___c____,X2147,1
XMetab__3869___c____,X154,-1
XMetab__3869___c____,X154,-1
XMetab__2131___c____,X43,-1
XMetab__2797___c____,X5465,1
XMetab__3062316___c____,X5159,-1
XMetab__5402___c____,X6713,-1
XMetab__114899___c____,X186,-1
XMetab__3825___c____,X5742,-1
XMetab__24755492___c____,X207,-1
XMetab__3640___c____,X9370,-1
XMetab__231___c____,X183,1
XMetab__146570___c____,X6530,-1
XMetab__4430___c____,X4986,-1
XMetab__4397___c____,X57413,1
XMetab__28864___c____,X3351,1
XMetab__28864___c____,X3351,1
XMetab__3964___c____,X1813,-1
XMetab__3077___c____,X3274,1
XMetab__5281969___c____,X7442,1
XMetab__216239___c____,X3815,-1
XMetab__5280493___c____,X1906,1
XMetab__3615___c____,X59340,1
XMetab__5381226___c____,X28234,-1
XMetab__5757___c____,X2099,1
XMetab__5757___c____,X2099,-1
XMetab__888___c____,X222236,1
XMetab__3373___c____,X2554,-1
XMetab__2375___c____,X367,-1
XMetab__5284616___c____,X207,1
XMetab__5284616___c____,X207,-1
XMetab__1223___c____,X4988,-1
XMetab__3295___c____,X766,-1
XMetab__5515___c____,X7150,-1
XMetab__5280450___c____,X23179,1
XMetab__6830___c____,X55770,1
XMetab__1809___c____,X3351,1
XMetab__23994___c____,X5805,1
XMetab__4789___c____,X3938,-1
XMetab__283___c____,X2864,1
XMetab__123631___c____,X2064,-1
XMetab__238___c____,X8664,1
XMetab__271___c____,X3706,1
XMetab__238___c____,X6187,1
XMetab__2783___c____,X153,1
XMetab__888___c____,X445,1
XMetab__4051___c____,X5743,-1
XMetab__5005498___c____,X1017,-1
XMetab__5280934___c____,X6667,1
XMetab__23930___c____,X55190,1
XMetab__3559___c____,X5179,1
XMetab__208902___c____,X4543,1
XMetab__5462471___c____,X4988,1
XMetab__5533___c____,X3350,1
XMetab__5376___c____,X1559,-1
XMetab__5328940___c____,X3055,-1
XMetab__6443013___c____,X948,1
XMetab__3386___c____,X6532,-1
XMetab__2995___c____,X3757,-1
XMetab__3054___c____,X3315,1
XMetab__3251___c____,X3350,1
XMetab__3042___c____,X1129,-1
XMetab__3158___c____,X3350,-1
XMetab__160___c____,X5732,1
XMetab__439196___c____,X5009,-1
XMetab__5957___c____,X5728,1
XMetab__448537___c____,X2101,1
XMetab__5139___c____,X4843,-1
XMetab__2514___c____,X23498,-1
XMetab__762___c____,X2746,1
XMetab__762___c____,X2746,-1
XMetab__888___c____,X3612,1
XMetab__762___c____,X54536,1
XMetab__5352___c____,X231,-1
XMetab__942___c____,X1141,1
XMetab__481___c____,X2645,1
XMetab__481___c____,X2645,-1
XMetab__3000322___c____,X1128,-1
XMetab__446220___c____,X4986,1
XMetab__36314___c____,X10383,1
XMetab__188927___c____,X6869,-1
XMetab__187___c____,X1129,1
XMetab__238___c____,X5213,-1
XMetab__2153___c____,X135,-1
XMetab__439155___c____,X1312,-1
XMetab__23994___c____,X708,1
XMetab__5566___c____,X805,-1
XMetab__2083___c____,X154,1
XMetab__2083___c____,X154,1
XMetab__2771___c____,X6531,-1
XMetab__3371___c____,X8644,-1
XMetab__3008___c____,X4988,1
XMetab__60809___c____,X1133,1
XMetab__4543___c____,X1132,-1
XMetab__4543___c____,X3350,-1
XMetab__1858___c____,X4543,1
XMetab__2159___c____,X1813,-1
XMetab__231___c____,X5578,1
XMetab__33625___c____,X146,-1
XMetab__5957___c____,X8894,1
XMetab__154100___c____,X6530,-1
XMetab__82146___c____,X6258,1
XMetab__4449___c____,X3350,-1
XMetab__2477___c____,X1813,-1
XMetab__25126797___c____,X3716,-1
XMetab__24812758___c____,X6524,-1
XMetab__271___c____,X2153,1
XMetab__11009___c____,X55347,-1
XMetab__3008___c____,X4985,1
XMetab__192707___c____,X5030,1
XMetab__6443013___c____,X5105,1
XMetab__3209___c____,X51129,1
XMetab__3209___c____,X2274,1
XMetab__39042___c____,X5054,1
XMetab__4829___c____,X2167,1
XMetab__5253___c____,X153,-1
XMetab__271___c____,X5580,1
XMetab__271___c____,X5578,1
XMetab__762___c____,X5898,1
XMetab__9796290___c____,X1803,-1
XMetab__156326___c____,X150,-1
XMetab__928___c____,X1737,1
XMetab__4543___c____,X148,-1
XMetab__1271___c____,X2913,1
XMetab__2726___c____,X3350,-1
XMetab__186004___c____,X3635,-1
XMetab__3715___c____,X11251,1
XMetab__446284___c____,X2168,1
XMetab__3938___c____,X3357,-1
XMetab__2720___c____,X5972,1
XMetab__448991___c____,X1017,-1
XMetab__23994___c____,X2878,-1
XMetab__3385___c____,X836,1
XMetab__2443___c____,X3350,1
XMetab__2443___c____,X3350,-1
XMetab__6322___c____,X162417,1
XMetab__11243969___c____,X1803,-1
XMetab__206042___c____,X3791,-1
XMetab__937___c____,X8843,1
XMetab__6323195___c____,X3661,1
XMetab__6279___c____,X5241,1
XMetab__1222___c____,X2918,-1
XMetab__866___c____,X222545,1
XMetab__125348___c____,X57413,1
XMetab__4366___c____,X4846,-1
XMetab__445643___c____,X4775,-1
XMetab__72023___c____,X5739,1
XMetab__1090___c____,X6713,-1
XMetab__2443___c____,X147,1
XMetab__2443___c____,X147,-1
XMetab__5284627___c____,X762,-1
XMetab__55651___c____,X4986,1
XMetab__6446___c____,X367,1
XMetab__4652___c____,X7166,-1
XMetab__3209___c____,X4800,1
XMetab__5508___c____,X5742,-1
XMetab__5280352___c____,X3569,-1
XMetab__19861___c____,X3269,-1
XMetab__238___c____,X8666,1
XMetab__813___c____,X38,1
XMetab__2769___c____,X3757,-1
XMetab__238___c____,X5837,-1
XMetab__5280450___c____,X1376,1
XMetab__3035842___c____,X59340,1
XMetab__6604909___c____,X6536,-1
XMetab__1209___c____,X2911,1
XMetab__444___c____,X6531,-1
XMetab__4585___c____,X1813,1
XMetab__4585___c____,X1813,-1
XMetab__4585___c____,X1813,-1
XMetab__28864___c____,X3357,-1
XMetab__5280961___c____,X2100,1
XMetab__39042___c____,X5467,1
XMetab__26721___c____,X4988,1
XMetab__3379___c____,X2908,1
XMetab__3696___c____,X3269,-1
XMetab__4828___c____,X154,1
XMetab__1310___c____,X2913,1
XMetab__3938___c____,X3350,1
XMetab__5362129___c____,X1636,-1
XMetab__6076___c____,X59341,1
XMetab__151069___c____,X3320,-1
XMetab__3209___c____,X5742,-1
XMetab__53359___c____,X231,-1
XMetab__5311080___c____,X4985,1
XMetab__9818231___c____,X3718,-1
XMetab__1983___c____,X1571,1
XMetab__60853___c____,X3269,-1
XMetab__2687___c____,X155,1
XMetab__1858___c____,X4543,1
XMetab__762___c____,X107,1
XMetab__5310984___c____,X2912,1
XMetab__5310984___c____,X2912,1
XMetab__3931___c____,X29841,1
XMetab__42396___c____,X153,1
XMetab__3413___c____,X2778,1
XMetab__5280450___c____,X4802,1
XMetab__271___c____,X108,1
XMetab__4911___c____,X9356,-1
XMetab__3132___c____,X4311,-1
XMetab__126046___c____,X4311,-1
XMetab__3209___c____,X948,1
XMetab__2818___c____,X3358,-1
XMetab__274___c____,X7224,1
XMetab__4058___c____,X4986,1
XMetab__444899___c____,X211,1
XMetab__6830___c____,X11336,1
XMetab__2818___c____,X1815,-1
XMetab__55283___c____,X1576,-1
XMetab__11667893___c____,X3791,-1
XMetab__3404___c____,X1544,-1
XMetab__1983___c____,X5742,-1
XMetab__216345___c____,X7157,1
XMetab__27924___c____,X5578,1
XMetab__6741___c____,X2908,1
XMetab__25201794___c____,X1728,-1
XMetab__5280450___c____,X4862,1
XMetab__985___c____,X211,1
XMetab__11152667___c____,X1111,-1
XMetab__439693___c____,X100,-1
XMetab__439693___c____,X100,-1
XMetab__271___c____,X4842,1
XMetab__3209___c____,X3158,1
XMetab__60594___c____,X5972,-1
XMetab__2764___c____,X7153,-1
XMetab__303___c____,X2641,1
XMetab__238___c____,X1981,1
XMetab__5360515___c____,X4988,-1
XMetab__1032___c____,X2867,1
XMetab__4926___c____,X147,-1
XMetab__2761___c____,X3269,-1
XMetab__114892___c____,X1717,-1
XMetab__5073___c____,X147,-1
XMetab__39981___c____,X790,-1
XMetab__5311224___c____,X5733,1
XMetab__4932___c____,X3757,-1
XMetab__206___c____,X2645,1
XMetab__11597571___c____,X4233,-1
XMetab__5280934___c____,X2641,1
XMetab__448537___c____,X2597,1
XMetab__2524___c____,X7421,1
XMetab__232___c____,X162417,1
XMetab__762___c____,X1965,1
XMetab__124007___c____,X3350,1
XMetab__13493___c____,X4988,1
XMetab__271___c____,X5530,1
XMetab__11578___c____,X210,-1
XMetab__5280450___c____,X4802,1
XMetab__5936___c____,X590,-1
XMetab__34359___c____,X1644,-1
XMetab__860___c____,X335,1
XMetab__101___c____,X7915,-1
XMetab__150311___c____,X29881,-1
XMetab__2375___c____,X367,-1
XMetab__123015___c____,X3791,-1
XMetab__51358113___c____,X2475,-1
XMetab__68740___c____,X2224,-1
XMetab__13493___c____,X4986,1
XMetab__985___c____,X123,1
XMetab__60809___c____,X1133,1
XMetab__6804___c____,X5471,1
XMetab__3779___c____,X154,1
XMetab__3779___c____,X154,1
XMetab__271___c____,X115,1
XMetab__5677___c____,X8972,-1
XMetab__11432307___c____,X1901,1
XMetab__6435415___c____,X1800,-1
XMetab__271___c____,X3706,1
XMetab__101___c____,X7915,-1
XMetab__10113978___c____,X2261,-1
XMetab__60594___c____,X5972,-1
XMetab__860___c____,X2274,1
XMetab__337359___c____,X231,-1
XMetab__145068___c____,X2983,1
XMetab__216326___c____,X51185,-1
XMetab__860___c____,X54600,1
XMetab__3938___c____,X1815,1
XMetab__2443___c____,X3363,-1
XMetab__71306___c____,X6755,1
XMetab__271___c____,X3204,1
XMetab__119___c____,X2550,1
XMetab__71360___c____,X3362,-1
XMetab__148196___c____,X5029,1
XMetab__6830___c____,X60412,1
XMetab__2179___c____,X7153,-1
XMetab__2818___c____,X1813,-1
XMetab__2524___c____,X7421,-1
XMetab__2524___c____,X7421,1
XMetab__5665___c____,X18,-1
XMetab__5665___c____,X18,-1
XMetab__888___c____,X5409,-1
XMetab__3661___c____,X1131,-1
XMetab__3661___c____,X1131,-1
XMetab__2520___c____,X776,-1
XMetab__5734___c____,X4129,-1
XMetab__5291___c____,X836,1
XMetab__2514___c____,X55347,-1
XMetab__4366___c____,X4846,-1
XMetab__2375___c____,X367,-1
XMetab__5280934___c____,X133522,1
XMetab__860___c____,X211,1
XMetab__55190___c____,X3350,1
XMetab__5472___c____,X64805,-1
XMetab__5040___c____,X3667,1
XMetab__161930___c____,X79054,1
XMetab__1615___c____,X6532,-1
XMetab__133075___c____,X3360,1
XMetab__23930___c____,X170685,1
XMetab__5001396___c____,X79001,-1
XMetab__942___c____,X6531,1
XMetab__3394___c____,X5743,-1
XMetab__54454___c____,X1576,-1
XMetab__5291___c____,X5979,-1
XMetab__2200___c____,X3269,-1
XMetab__5280352___c____,X3552,-1
XMetab__6076___c____,X1080,1
XMetab__5957___c____,X4846,1
XMetab__23930___c____,X9615,1
XMetab__156326___c____,X3351,-1
XMetab__4763___c____,X1576,1
XMetab__271___c____,X714,1
XMetab__3069815___c____,X11251,1
XMetab__1548943___c____,X7442,1
XMetab__5281888___c____,X10800,-1
XMetab__1927___c____,X51129,1
XMetab__985___c____,X19,1
XMetab__6918365___c____,X6869,-1
XMetab__3345___c____,X4985,1
XMetab__5452___c____,X147,-1
XMetab__4659569___c____,X1312,-1
XMetab__4659569___c____,X1312,-1
XMetab__2160___c____,X146,-1
XMetab__172197___c____,X186,1
XMetab__4599___c____,X2194,-1
XMetab__699___c____,X2099,1
XMetab__762___c____,X23265,1
XMetab__60961___c____,X55361,-1
XMetab__2130___c____,X1813,1
XMetab__232___c____,X222545,1
XMetab__31100___c____,X1816,1
XMetab__4885___c____,X1814,1
XMetab__4885___c____,X1814,1
XMetab__2583___c____,X153,1
XMetab__2583___c____,X153,-1
XMetab__16230___c____,X40,-1
XMetab__5002___c____,X1129,-1
XMetab__25244225___c____,X2588,-1
XMetab__4543___c____,X1129,-1
XMetab__4887___c____,X3567,-1
XMetab__60837___c____,X7150,-1
XMetab__77998___c____,X2641,1
XMetab__783___c____,X51284,1
XMetab__2726___c____,X1813,-1
XMetab__3625___c____,X383,-1
XMetab__3547___c____,X6093,-1
XMetab__54889___c____,X1636,-1
XMetab__2405___c____,X154,-1
XMetab__1336___c____,X4860,-1
XMetab__444899___c____,X51129,1
XMetab__3654103___c____,X3350,1
XMetab__1935___c____,X590,-1
XMetab__8223___c____,X148,1
XMetab__5095___c____,X1815,1
XMetab__10113978___c____,X2321,-1
XMetab__2750___c____,X5468,1
XMetab__6083___c____,X5562,1
XMetab__3209___c____,X4802,1
XMetab__93860___c____,X7157,1
XMetab__6918266___c____,X2862,1
XMetab__9812414___c____,X2588,-1
XMetab__4585___c____,X1129,-1
XMetab__20048___c____,X10157,-1
XMetab__985___c____,X4800,1
XMetab__444899___c____,X27063,1
XMetab__10184653___c____,X2066,-1
XMetab__6169___c____,X152,-1
XMetab__2230___c____,X1132,1
XMetab__5284549___c____,X762,-1
XMetab__4543___c____,X1131,-1
XMetab__5308___c____,X2322,-1
XMetab__2690___c____,X136,-1
XMetab__4911___c____,X9356,-1
XMetab__444899___c____,X6667,1
XMetab__4543___c____,X1128,-1
XMetab__451066___c____,X3350,-1
XMetab__3157___c____,X148,-1
XMetab__3157___c____,X148,-1
XMetab__443872___c____,X4306,-1
XMetab__23925___c____,X5409,-1
XMetab__5070___c____,X627,1
XMetab__271___c____,X5261,1
XMetab__445154___c____,X1576,-1
XMetab__2548___c____,X7442,1
XMetab__2083___c____,X155,1
XMetab__3062316___c____,X1969,-1
XMetab__274___c____,X5906,1
XMetab__439196___c____,X9394,-1
XMetab__23925___c____,X221120,1
XMetab__57537___c____,X1813,1
XMetab__5002___c____,X1814,-1
XMetab__9429___c____,X1813,-1
XMetab__3209___c____,X3157,1
XMetab__107807___c____,X1636,-1
XMetab__164437___c____,X135,1
XMetab__2750___c____,X5468,1
XMetab__2769___c____,X3360,1
XMetab__2769___c____,X3360,1
XMetab__60943___c____,X552,-1
XMetab__2756___c____,X3274,-1
XMetab__2756___c____,X3274,-1
XMetab__145068___c____,X2986,1
XMetab__2561___c____,X3290,-1
XMetab__1205___c____,X1132,-1
XMetab__737___c____,X5238,1
XMetab__24771867___c____,X6790,-1
XMetab__60853___c____,X1815,-1
XMetab__3931___c____,X1376,1
XMetab__5278396___c____,X472,-1
XMetab__6503___c____,X883,-1
XMetab__295___c____,X7225,1
XMetab__3148___c____,X3359,-1
XMetab__155773___c____,X153,1
XMetab__5212___c____,X8654,-1
XMetab__2443___c____,X148,1
XMetab__4369359___c____,X1803,-1
XMetab__5282381___c____,X5732,1
XMetab__54677977___c____,X1723,-1
XMetab__5591___c____,X5465,1
XMetab__2803___c____,X148,1
XMetab__6215___c____,X2908,1
XMetab__5283446___c____,X2166,-1
XMetab__6726___c____,X3269,-1
XMetab__2471___c____,X1080,-1
XMetab__2726___c____,X3269,-1
XMetab__3310___c____,X1026,1
XMetab__444030___c____,X1133,-1
XMetab__24316___c____,X5138,1
XMetab__4992___c____,X3269,-1
XMetab__6830___c____,X5898,1
XMetab__5077___c____,X43,-1
XMetab__16004692___c____,X1910,-1
XMetab__4692___c____,X3576,-1
XMetab__3066___c____,X3351,1
XMetab__3066___c____,X3351,1
XMetab__3793___c____,X1576,-1
XMetab__65889___c____,X5724,-1
XMetab__77998___c____,X51129,1
XMetab__483407___c____,X1234,-1
XMetab__4585___c____,X3351,-1
XMetab__3107___c____,X1803,-1
XMetab__115348___c____,X4543,1
XMetab__3494___c____,X1128,-1
XMetab__5833___c____,X5241,1
XMetab__5526___c____,X5340,-1
XMetab__5401___c____,X148,-1
XMetab__5401___c____,X148,-1
XMetab__274___c____,X5576,1
XMetab__6419702___c____,X5582,1
XMetab__60184___c____,X1636,-1
XMetab__4242___c____,X2065,-1
XMetab__82146___c____,X6256,1
XMetab__912___c____,X59340,1
XMetab__271___c____,X814,1
XMetab__5372___c____,X4773,-1
XMetab__1065___c____,X3757,-1
XMetab__2230___c____,X1128,1
XMetab__5311507___c____,X1813,-1
XMetab__65999___c____,X185,-1
XMetab__8230___c____,X553,-1
XMetab__4993___c____,X1719,-1
XMetab__965___c____,X2864,1
XMetab__888___c____,X3612,1
XMetab__5280933___c____,X2641,1
XMetab__17675___c____,X1576,-1
XMetab__2160___c____,X1128,-1
XMetab__1079___c____,X1312,1
XMetab__4184___c____,X3269,-1
XMetab__4592___c____,X1017,-1
XMetab__4100___c____,X760,-1
XMetab__4189___c____,X1595,-1
XMetab__4189___c____,X1595,-1
XMetab__985___c____,X3992,1
XMetab__3403___c____,X4846,1
XMetab__6076___c____,X1080,1
XMetab__22258___c____,X4988,1
XMetab__618___c____,X2646,1
XMetab__618___c____,X2646,-1
XMetab__23925___c____,X221120,1
XMetab__271___c____,X9734,1
XMetab__4585___c____,X1128,-1
XMetab__446284___c____,X2180,1
XMetab__2471___c____,X6558,-1
XMetab__156326___c____,X1813,-1
XMetab__5005498___c____,X2932,-1
XMetab__888___c____,X718,1
XMetab__4878___c____,X6714,-1
XMetab__132345___c____,X3350,1
XMetab__1220___c____,X3351,1
XMetab__68740___c____,X9453,-1
XMetab__784___c____,X6649,-1
XMetab__6076___c____,X6833,1
XMetab__6083___c____,X51422,1
XMetab__72111___c____,X8856,1
XMetab__4495___c____,X5743,-1
XMetab__657308___c____,X1129,-1
XMetab__46225242___c____,X4986,-1
XMetab__216209___c____,X183,-1
XMetab__5815___c____,X2641,1
XMetab__224___c____,X5563,1
XMetab__10133___c____,X9971,1
XMetab__60490___c____,X240,-1
XMetab__115111___c____,X3350,-1
XMetab__4829___c____,X5346,1
XMetab__3931___c____,X5465,1
XMetab__1730___c____,X3425,-1
XMetab__8747___c____,X3635,-1
XMetab__271___c____,X814,1
XMetab__271___c____,X1258,1
XMetab__967___c____,X1723,-1
XMetab__169___c____,X1241,1
XMetab__5957___c____,X271,1
XMetab__681___c____,X1813,1
XMetab__681___c____,X1813,1
XMetab__82153___c____,X2908,1
XMetab__5282451___c____,X3156,-1
XMetab__24826799___c____,X6714,-1
XMetab__387447___c____,X836,1
XMetab__5280934___c____,X2222,1
XMetab__231___c____,X4862,1
XMetab__446284___c____,X6721,1
XMetab__21855___c____,X3269,-1
XMetab__4926___c____,X3358,-1
XMetab__2551___c____,X1129,1
XMetab__2551___c____,X1129,1
XMetab__3219___c____,X3269,-1
XMetab__6072___c____,X3938,-1
XMetab__3762___c____,X153,1
XMetab__5291___c____,X5159,-1
XMetab__985___c____,X6721,1
XMetab__6830___c____,X2746,1
XMetab__11009___c____,X55347,-1
XMetab__985___c____,X4801,1
XMetab__148842___c____,X148,-1
XMetab__3372___c____,X1813,-1
XMetab__2162___c____,X775,-1
XMetab__231___c____,X2274,1
XMetab__146570___c____,X6532,-1
XMetab__238___c____,X3921,1
XMetab__23930___c____,X9615,1
XMetab__158___c____,X5732,1
XMetab__158___c____,X5732,1
XMetab__1833___c____,X3362,1
XMetab__5462471___c____,X4988,1
XMetab__16130961___c____,X6755,1
XMetab__3476___c____,X3767,-1
XMetab__92432___c____,X4160,1
XMetab__54454___c____,X3156,-1
XMetab__1229___c____,X3358,1
XMetab__3931___c____,X4801,1
XMetab__22382___c____,X1859,-1
