source,target,sign
XMetab__3075___c____,X1576,-1
XMetab__1628___c____,X5770,-1
XMetab__1983___c____,X10864,-1
XMetab__3385___c____,X4780,1
XMetab__447518___c____,X6714,-1
XMetab__2816___c____,X1645,-1
XMetab__148123___c____,X4688,1
XMetab__3034010___c____,X1056,-1
XMetab__23994___c____,X5340,1
XMetab__5280805___c____,X840,1
XMetab__10297982___c____,X1432,-1
XMetab__308___c____,X1646,1
XMetab__3371___c____,X7225,1
XMetab__14012___c____,X1147,1
XMetab__16759___c____,X2161,1
XMetab__951___c____,X1392,1
XMetab__4946___c____,X154,-1
XMetab__1775___c____,X9970,1
XMetab__2973___c____,X7037,1
XMetab__4633___c____,X8856,1
XMetab__762___c____,X84790,1
XMetab__105137___c____,X836,1
XMetab__24445___c____,X762,-1
XMetab__3003157___c____,X89832,-1
XMetab__3598___c____,X6392,-1
XMetab__4046___c____,X3039,-1
XMetab__123865___c____,X842,1
XMetab__3037308___c____,X1813,-1
XMetab__3671___c____,X3553,-1
XMetab__26275995___c____,X7422,-1
XMetab__3202___c____,X590,-1
XMetab__11167602___c____,X1969,-1
XMetab__5281612___c____,X4363,-1
XMetab__4973___c____,X3162,-1
XMetab__4534___c____,X842,1
XMetab__51529148___c____,X1806,-1
XMetab__271___c____,X30818,1
XMetab__216239___c____,X5156,-1
XMetab__31100___c____,X1814,1
XMetab__60656___c____,X153,-1
XMetab__4746___c____,X1374,-1
XMetab__68245___c____,X1543,-1
XMetab__712___c____,X836,1
XMetab__2022___c____,X3620,-1
XMetab__4369102___c____,X760,-1
XMetab__985___c____,X3158,1
XMetab__3086654___c____,X1128,-1
XMetab__65064___c____,X7157,1
XMetab__444795___c____,X5925,1
XMetab__5206___c____,X2554,1
XMetab__4139___c____,X2539,1
XMetab__7029___c____,X6531,-1
XMetab__5213___c____,X847,1
XMetab__122724___c____,X3320,-1
XMetab__3446___c____,X774,-1
XMetab__231___c____,X5465,1
XMetab__289___c____,X836,1
XMetab__1548943___c____,X5591,1
XMetab__145068___c____,X3553,-1
XMetab__4510___c____,X4881,1
XMetab__206___c____,X2717,-1
XMetab__231___c____,X23179,1
XMetab__11167602___c____,X2324,-1
XMetab__8027___c____,X2539,1
XMetab__5694___c____,X57016,-1
XMetab__68112___c____,X1544,-1
XMetab__24293___c____,X3772,-1
XMetab__54543337___c____,X8877,-1
XMetab__9395___c____,X3988,-1
XMetab__5280863___c____,X1544,-1
XMetab__10113274___c____,X2915,-1
XMetab__1649___c____,X4842,-1
XMetab__123631___c____,X2065,1
XMetab__3117___c____,X1571,-1
XMetab__17004___c____,X836,-1
XMetab__985___c____,X123,1
XMetab__2514___c____,X3291,1
XMetab__2514___c____,X3291,-1
XMetab__4425___c____,X4986,-1
XMetab__4055___c____,X8989,1
XMetab__63090___c____,X1585,1
XMetab__2818___c____,X207,1
XMetab__3314___c____,X1728,1
XMetab__9051___c____,X1645,-1
XMetab__5078___c____,X3351,1
XMetab__24424___c____,X5595,1
XMetab__50031___c____,X8856,1
XMetab__216239___c____,X2475,-1
XMetab__439153___c____,X5160,1
XMetab__6623___c____,X2101,-1
XMetab__10145___c____,X5243,1
XMetab__450___c____,X367,1
XMetab__450___c____,X367,-1
XMetab__23990___c____,X48,1
XMetab__860___c____,X1581,1
XMetab__3606___c____,X8644,-1
XMetab__6850715___c____,X847,-1
XMetab__4601___c____,X116443,-1
XMetab__222865___c____,X3292,-1
XMetab__5280343___c____,X1956,1
XMetab__185698___c____,X1509,-1
XMetab__3209___c____,X4862,1
XMetab__3672___c____,X8644,-1
XMetab__7847___c____,X348,-1
XMetab__446541___c____,X3614,-1
XMetab__82146___c____,X6257,1
XMetab__54454___c____,X1576,-1
XMetab__54454___c____,X1576,1
XMetab__24502___c____,X2539,-1
XMetab__12560___c____,X3757,-1
XMetab__24316___c____,X59341,1
XMetab__53359___c____,X231,-1
XMetab__5936___c____,X43,-1
XMetab__60837___c____,X1956,1
XMetab__5523___c____,X3358,-1
XMetab__370___c____,X4313,1
XMetab__370___c____,X4313,-1
XMetab__16129675___c____,X886,1
XMetab__65981___c____,X6564,-1
XMetab__3394___c____,X3248,1
XMetab__1003___c____,X595,1
XMetab__4495___c____,X5664,-1
XMetab__3009363___c____,X100,-1
XMetab__60699___c____,X841,1
XMetab__4409___c____,X5742,-1
XMetab__4961___c____,X2033,-1
XMetab__54454___c____,X6347,-1
XMetab__444397___c____,X6010,-1
XMetab__199___c____,X774,-1
XMetab__86583374___c____,X7098,1
XMetab__5694___c____,X3553,1
XMetab__4609___c____,X7157,1
XMetab__6197___c____,X841,1
XMetab__445154___c____,X2932,1
XMetab__445154___c____,X2932,-1
XMetab__26275995___c____,X4318,-1
XMetab__860___c____,X1581,1
XMetab__702___c____,X6822,-1
XMetab__1690___c____,X6648,-1
XMetab__2662___c____,X142,1
XMetab__7244___c____,X7298,-1
XMetab__5289329___c____,X64146,-1
XMetab__2520___c____,X773,-1
XMetab__135411___c____,X5970,1
XMetab__5352062___c____,X5594,-1
XMetab__9565___c____,X6833,1
XMetab__4485___c____,X7157,1
XMetab__4927___c____,X1133,-1
XMetab__2524___c____,X4217,1
XMetab__2764___c____,X1544,-1
XMetab__6410___c____,X6647,1
XMetab__19090___c____,X8856,1
XMetab__14888___c____,X7296,-1
XMetab__2548___c____,X5595,1
XMetab__2548___c____,X5595,-1
XMetab__5441___c____,X6583,-1
XMetab__2585___c____,X3757,-1
XMetab__24826799___c____,X2045,-1
XMetab__6918638___c____,X207,1
XMetab__444899___c____,X1374,1
XMetab__123631___c____,X836,1
XMetab__4946___c____,X1621,-1
XMetab__51130___c____,X196,1
XMetab__38019___c____,X196,1
XMetab__702___c____,X6817,-1
XMetab__44290284___c____,X4988,1
XMetab__2519___c____,X3708,-1
XMetab__3222___c____,X5972,1
XMetab__176408___c____,X135,-1
XMetab__2723698___c____,X1508,-1
XMetab__985___c____,X23179,1
XMetab__2125___c____,X1268,-1
XMetab__5815___c____,X7124,-1
XMetab__4485___c____,X779,-1
XMetab__10004518___c____,X5291,-1
XMetab__64505___c____,X590,-1
XMetab__4253___c____,X836,1
XMetab__6451154___c____,X1017,-1
XMetab__74483___c____,X3290,-1
XMetab__5078___c____,X3355,1
XMetab__46782864___c____,X5742,-1
XMetab__176155___c____,X9261,-1
XMetab__4380___c____,X4128,-1
XMetab__784___c____,X4846,1
XMetab__784___c____,X4846,-1
XMetab__5281605___c____,X5328,1
XMetab__86398___c____,X2099,1
XMetab__14985___c____,X240,-1
XMetab__31312___c____,X2908,1
XMetab__5957___c____,X2197,1
XMetab__5280450___c____,X27063,1
XMetab__16129627___c____,X5595,1
XMetab__5694___c____,X51,-1
XMetab__443295___c____,X581,1
XMetab__644073___c____,X1576,-1
XMetab__5280934___c____,X1490,1
XMetab__5757___c____,X842,1
XMetab__4253___c____,X842,1
XMetab__134497___c____,X1803,-1
XMetab__5885___c____,X4846,-1
XMetab__47811___c____,X3351,1
XMetab__11483970___c____,X5468,-1
XMetab__4044___c____,X5742,-1
XMetab__5280961___c____,X7852,-1
XMetab__21501___c____,X4843,-1
XMetab__5489450___c____,X886,1
XMetab__3902___c____,X1978,-1
XMetab__460612___c____,X836,1
XMetab__5289419___c____,X1017,-1
XMetab__5591___c____,X5468,1
XMetab__1293___c____,X623,-1
XMetab__3355___c____,X3757,-1
XMetab__5311101___c____,X1437,1
XMetab__121891___c____,X5468,1
XMetab__5280934___c____,X19,1
XMetab__8987___c____,X1557,-1
XMetab__14012___c____,X7525,-1
XMetab__4139___c____,X2936,-1
XMetab__5281855___c____,X762,-1
XMetab__712___c____,X842,1
XMetab__6529___c____,X3738,-1
XMetab__4242___c____,X840,1
XMetab__5280450___c____,X34,1
XMetab__3001028___c____,X1636,-1
XMetab__11136___c____,X358,-1
XMetab__11586735___c____,X23621,-1
XMetab__5957___c____,X54514,1
XMetab__3559___c____,X5179,1
XMetab__198290___c____,X2554,1
XMetab__14888___c____,X5608,1
XMetab__87642___c____,X38,-1
XMetab__3209___c____,X2641,1
XMetab__6261___c____,X836,1
XMetab__3823___c____,X1595,-1
XMetab__6917998___c____,X1991,-1
XMetab__124579___c____,X2159,-1
XMetab__5376___c____,X2099,1
XMetab__5376___c____,X2099,-1
XMetab__56603774___c____,X2147,-1
XMetab__2333___c____,X116085,-1
XMetab__3220___c____,X836,-1
XMetab__4055___c____,X5624,1
XMetab__4046___c____,X3040,-1
XMetab__703___c____,X27158,1
XMetab__5326966___c____,X43,-1
XMetab__446800___c____,X587,-1
XMetab__60853___c____,X1132,-1
XMetab__14806___c____,X4318,1
XMetab__3209___c____,X335,1
XMetab__1727___c____,X3751,-1
XMetab__21804___c____,X590,-1
XMetab__5226___c____,X5409,-1
XMetab__5210___c____,X6532,-1
XMetab__15938___c____,X4780,1
XMetab__5591___c____,X6517,1
XMetab__72231___c____,X8795,1
XMetab__3347___c____,X8856,1
XMetab__4947___c____,X2100,1
XMetab__1567___c____,X5265,-1
XMetab__4064___c____,X2555,1
XMetab__5957___c____,X5880,1
XMetab__860___c____,X3157,1
XMetab__3718___c____,X8856,1
XMetab__25137957___c____,X1813,-1
XMetab__91662___c____,X5966,1
XMetab__25473___c____,X389434,-1
XMetab__54454___c____,X7124,-1
XMetab__9867642___c____,X3156,-1
XMetab__2719___c____,X472,1
XMetab__176155___c____,X5599,-1
XMetab__10096344___c____,X1803,-1
XMetab__271___c____,X486,-1
XMetab__3514___c____,X836,-1
XMetab__5056___c____,X2100,1
XMetab__3007___c____,X153,1
XMetab__26042___c____,X836,1
XMetab__11009___c____,X3091,1
XMetab__5280453___c____,X3842,-1
XMetab__860___c____,X29841,1
XMetab__948___c____,X4548,-1
XMetab__312___c____,X4985,1
XMetab__727___c____,X5914,1
XMetab__5757___c____,X1906,-1
XMetab__60834___c____,X6530,-1
XMetab__767___c____,X8671,1
XMetab__107969___c____,X1814,-1
XMetab__16753___c____,X5243,1
XMetab__9883040___c____,X1128,1
XMetab__10547___c____,X590,-1
XMetab__4543___c____,X6530,-1
XMetab__16129675___c____,X887,1
XMetab__54765___c____,X43,-1
XMetab__10594___c____,X836,1
XMetab__5702045___c____,X7421,-1
XMetab__36314___c____,X857,1
XMetab__3715___c____,X5228,-1
XMetab__23925___c____,X2152,1
XMetab__3675___c____,X4129,-1
XMetab__6918289___c____,X2099,-1
XMetab__12536___c____,X5319,-1
XMetab__1424___c____,X5105,1
XMetab__6859___c____,X994,-1
XMetab__5691___c____,X248,1
XMetab__3446___c____,X3757,-1
XMetab__312___c____,X183,1
XMetab__5825___c____,X134864,1
XMetab__12035___c____,X23657,1
XMetab__107982___c____,X837,1
XMetab__3086618___c____,X1131,-1
XMetab__5538___c____,X5915,1
XMetab__4585___c____,X207,1
XMetab__5144___c____,X1571,-1
XMetab__9824___c____,X836,1
XMetab__6604931___c____,X1017,-1
XMetab__375405___c____,X356,1
XMetab__942___c____,X1103,1
XMetab__5753___c____,X6581,-1
XMetab__161597___c____,X9451,1
XMetab__238___c____,X6230,1
XMetab__11228183___c____,X4170,-1
XMetab__68245___c____,X142,-1
XMetab__4920___c____,X1392,1
XMetab__4920___c____,X1392,-1
XMetab__2783___c____,X4803,1
XMetab__4485___c____,X781,-1
XMetab__271___c____,X2147,1
XMetab__3339___c____,X6347,-1
XMetab__3869___c____,X154,-1
XMetab__3365___c____,X1559,-1
XMetab__71312568___c____,X5743,-1
XMetab__2131___c____,X43,-1
XMetab__4130___c____,X1646,1
XMetab__2019___c____,X5243,-1
XMetab__407912___c____,X836,1
XMetab__2797___c____,X5465,1
XMetab__5284596___c____,X551,-1
XMetab__10226415___c____,X836,1
XMetab__9874175___c____,X1128,1
XMetab__62957___c____,X5624,1
XMetab__6575___c____,X836,1
XMetab__23725064___c____,X6755,1
XMetab__5281847___c____,X5588,-1
XMetab__3062316___c____,X5159,-1
XMetab__4055___c____,X4129,-1
XMetab__77998___c____,X1558,-1
XMetab__5284627___c____,X771,-1
XMetab__5402___c____,X6713,-1
XMetab__6124___c____,X1571,-1
XMetab__5053___c____,X5468,1
XMetab__6918837___c____,X5970,1
XMetab__4763___c____,X1555,1
XMetab__1730___c____,X2530,-1
XMetab__3825___c____,X5742,-1
XMetab__4594___c____,X1543,1
XMetab__4594___c____,X1543,-1
XMetab__11005___c____,X3172,-1
XMetab__5734___c____,X8912,-1
XMetab__15625___c____,X2697,-1
XMetab__24755492___c____,X207,-1
XMetab__5455___c____,X5578,-1
XMetab__3209___c____,X29841,1
XMetab__3003129___c____,X2932,-1
XMetab__5280934___c____,X1576,-1
XMetab__3640___c____,X9370,-1
XMetab__5342___c____,X4363,-1
XMetab__231___c____,X183,1
XMetab__5562___c____,X842,1
XMetab__7500___c____,X2950,-1
XMetab__4211___c____,X1576,1
XMetab__91474___c____,X3156,-1
XMetab__4195___c____,X148,1
XMetab__13089___c____,X2100,1
XMetab__146570___c____,X6530,-1
XMetab__4636___c____,X147,1
XMetab__62296___c____,X4988,1
XMetab__5280934___c____,X1557,-1
XMetab__37034___c____,X8856,1
XMetab__4553___c____,X842,1
XMetab__177284___c____,X2159,-1
XMetab__450___c____,X369,1
XMetab__3066___c____,X8856,1
XMetab__219021___c____,X7124,-1
XMetab__5311104___c____,X613,-1
XMetab__28864___c____,X3351,1
XMetab__5734___c____,X8911,-1
XMetab__3964___c____,X1813,-1
XMetab__3077___c____,X3274,1
XMetab__160493___c____,X338567,-1
XMetab__24393___c____,X3043,1
XMetab__54454___c____,X9970,1
XMetab__5281969___c____,X7442,1
XMetab__5757___c____,X4846,1
XMetab__5757___c____,X4846,-1
XMetab__216239___c____,X3815,-1
XMetab__3392731___c____,X5468,1
XMetab__126249___c____,X7153,-1
XMetab__3062316___c____,X5747,-1
XMetab__24995523___c____,X6795,-1
XMetab__24748050___c____,X23621,-1
XMetab__5280493___c____,X1906,1
XMetab__77990___c____,X43,-1
XMetab__3032581___c____,X23410,-1
XMetab__12035___c____,X5595,1
XMetab__3615___c____,X59340,1
XMetab__120689___c____,X842,1
XMetab__3062316___c____,X613,-1
XMetab__16038374___c____,X6336,-1
XMetab__5381226___c____,X28234,-1
XMetab__2244___c____,X6476,1
XMetab__4912___c____,X19,-1
XMetab__3792___c____,X43,-1
XMetab__129806___c____,X338,-1
XMetab__41317___c____,X5915,1
XMetab__5757___c____,X2099,1
XMetab__5757___c____,X2099,-1
XMetab__6859___c____,X760,-1
XMetab__5056___c____,X5578,-1
XMetab__3461___c____,X6241,1
XMetab__1674___c____,X1544,1
XMetab__223368___c____,X2099,1
XMetab__2554___c____,X5243,-1
XMetab__68245___c____,X5599,1
XMetab__5993___c____,X2100,1
XMetab__5504___c____,X3274,1
XMetab__9874912___c____,X2064,-1
XMetab__4585___c____,X207,1
XMetab__446284___c____,X11010,1
XMetab__4923___c____,X1719,-1
XMetab__89594___c____,X5444,-1
XMetab__6440935___c____,X338567,-1
XMetab__951___c____,X3576,1
XMetab__6536___c____,X1718,-1
XMetab__3209___c____,X6667,1
XMetab__4273754___c____,X1269,1
XMetab__31703___c____,X1111,1
XMetab__46936439___c____,X58,-1
XMetab__60662___c____,X782,-1
XMetab__5849___c____,X57053,-1
XMetab__27682___c____,X5970,-1
XMetab__3373___c____,X2554,-1
XMetab__36314___c____,X5894,1
XMetab__784___c____,X857,1
XMetab__784___c____,X857,-1
XMetab__312___c____,X5743,1
XMetab__638278___c____,X6513,-1
XMetab__581___c____,X3725,-1
XMetab__6445781___c____,X5138,-1
XMetab__9886808___c____,X2263,-1
XMetab__37037___c____,X1544,1
XMetab__4865___c____,X983,-1
XMetab__450___c____,X51478,1
XMetab__2375___c____,X367,-1
XMetab__784___c____,X10,-1
XMetab__3039___c____,X2099,-1
XMetab__5353980___c____,X3091,1
XMetab__2519___c____,X5142,-1
XMetab__727___c____,X5594,1
XMetab__36314___c____,X891,1
XMetab__73097___c____,X6300,-1
XMetab__5453___c____,X836,1
XMetab__5284616___c____,X207,1
XMetab__5284616___c____,X207,-1
XMetab__23990___c____,X7391,1
XMetab__5645___c____,X7157,1
XMetab__5645___c____,X7157,-1
XMetab__5319493___c____,X842,1
XMetab__5281767___c____,X5468,1
XMetab__5519___c____,X836,1
XMetab__11167602___c____,X1969,-1
XMetab__23690938___c____,X6817,-1
XMetab__5353980___c____,X38,-1
XMetab__148190___c____,X203068,-1
XMetab__6918638___c____,X6790,-1
XMetab__176155___c____,X5599,-1
XMetab__65569___c____,X1646,-1
XMetab__3295___c____,X766,-1
XMetab__5515___c____,X7150,-1
XMetab__681___c____,X111,-1
XMetab__4138___c____,X1312,-1
XMetab__6830___c____,X5599,1
XMetab__1674___c____,X5747,-1
XMetab__1287___c____,X1056,-1
XMetab__860___c____,X23179,1
XMetab__5694___c____,X5054,1
XMetab__513___c____,X50,-1
XMetab__5280343___c____,X6514,-1
XMetab__3902___c____,X1595,-1
XMetab__5280450___c____,X23179,1
XMetab__6830___c____,X55770,1
XMetab__5591___c____,X3630,-1
XMetab__293602___c____,X210,-1
XMetab__9890801___c____,X5732,1
XMetab__41774___c____,X8972,-1
XMetab__5494449___c____,X9212,-1
XMetab__56603772___c____,X5770,-1
XMetab__4242___c____,X836,1
XMetab__444899___c____,X2168,1
XMetab__7847___c____,X3576,-1
XMetab__283___c____,X2864,1
XMetab__181137___c____,X5468,-1
XMetab__7028___c____,X6531,-1
XMetab__5280343___c____,X836,1
XMetab__5280343___c____,X836,-1
XMetab__4507___c____,X5972,1
XMetab__445154___c____,X3162,-1
XMetab__71311719___c____,X5743,-1
XMetab__123631___c____,X2064,1
XMetab__123631___c____,X2064,-1
XMetab__6307___c____,X760,-1
XMetab__68245___c____,X836,1
XMetab__5734___c____,X762,-1
XMetab__238___c____,X8664,1
XMetab__4189___c____,X4846,-1
XMetab__6918638___c____,X207,1
XMetab__5056___c____,X843,1
XMetab__54454___c____,X3162,1
XMetab__238___c____,X6187,1
XMetab__2783___c____,X153,1
XMetab__3559___c____,X6721,1
XMetab__4051___c____,X5743,-1
XMetab__5005498___c____,X1017,-1
XMetab__105049___c____,X240,-1
XMetab__176457___c____,X196,1
XMetab__3007___c____,X1813,1
XMetab__4649___c____,X1147,-1
XMetab__25126797___c____,X3716,-1
XMetab__13401___c____,X4317,-1
XMetab__2826___c____,X6336,-1
XMetab__271___c____,X5573,1
XMetab__3883___c____,X495,-1
XMetab__11292___c____,X590,-1
XMetab__4091___c____,X836,1
XMetab__4091___c____,X836,-1
XMetab__727___c____,X2743,-1
XMetab__36187___c____,X142,1
XMetab__681___c____,X4548,1
XMetab__5280754___c____,X3479,1
XMetab__5280754___c____,X3479,-1
XMetab__25074886___c____,X5970,-1
XMetab__11009___c____,X1356,1
XMetab__11009___c____,X1356,-1
XMetab__3380___c____,X1109,-1
XMetab__1647___c____,X4323,-1
XMetab__317___c____,X3156,-1
XMetab__5280934___c____,X6667,1
XMetab__238___c____,X7157,-1
XMetab__702___c____,X5595,1
XMetab__3035836___c____,X1131,-1
XMetab__3559___c____,X5179,1
XMetab__2332___c____,X5653,-1
XMetab__1548943___c____,X8743,1
XMetab__2247___c____,X3756,-1
XMetab__160355___c____,X1859,-1
XMetab__4042___c____,X1646,-1
XMetab__216345___c____,X836,1
XMetab__208902___c____,X4543,1
XMetab__5281605___c____,X1080,1
XMetab__5280445___c____,X5599,1
XMetab__5280445___c____,X5599,-1
XMetab__3957___c____,X1576,-1
XMetab__16129627___c____,X5594,1
XMetab__5562___c____,X9682,-1
XMetab__65749___c____,X6331,-1
XMetab__581___c____,X2912,1
XMetab__4195___c____,X147,1
XMetab__62751___c____,X89832,-1
XMetab__154058___c____,X1132,-1
XMetab__2719___c____,X54106,-1
XMetab__448247___c____,X4311,-1
XMetab__23449797___c____,X8654,-1
XMetab__656917___c____,X6010,-1
XMetab__5056___c____,X4953,-1
XMetab__3062316___c____,X5829,-1
XMetab__3035433___c____,X886,-1
XMetab__3036___c____,X2099,1
XMetab__62080___c____,X5406,-1
XMetab__3310___c____,X3014,1
XMetab__206042___c____,X3815,-1
XMetab__16129690___c____,X774,-1
XMetab__5533___c____,X3350,1
XMetab__10302451___c____,X3932,-1
XMetab__51576___c____,X5468,1
XMetab__3038505___c____,X4311,-1
XMetab__10531___c____,X1543,1
XMetab__5376___c____,X1559,-1
XMetab__3931___c____,X376497,1
XMetab__29327___c____,X3479,1
XMetab__221493___c____,X1066,-1
XMetab__5328940___c____,X3055,-1
XMetab__3218___c____,X836,1
XMetab__145068___c____,X3553,-1
XMetab__15032___c____,X54658,1
XMetab__3209___c____,X211,1
XMetab__6443013___c____,X948,1
XMetab__10479502___c____,X3579,-1
XMetab__3386___c____,X6532,-1
XMetab__5056___c____,X6714,1
XMetab__5056___c____,X6714,-1
XMetab__5287969___c____,X842,1
XMetab__838___c____,X5972,1
XMetab__772___c____,X5473,-1
XMetab__450___c____,X251,1
XMetab__38409___c____,X5972,1
XMetab__2995___c____,X3757,1
XMetab__2995___c____,X3757,-1
XMetab__92815___c____,X3726,1
XMetab__2756___c____,X841,1
XMetab__3054___c____,X3315,1
XMetab__3034368___c____,X836,1
XMetab__13089___c____,X9970,1
XMetab__5852___c____,X4017,-1
XMetab__5106___c____,X1555,-1
XMetab__2756___c____,X1543,-1
XMetab__9916436___c____,X5139,-1
XMetab__5281576___c____,X2099,1
XMetab__3005837___c____,X840,1
XMetab__3182___c____,X27115,-1
XMetab__14012___c____,X835,1
XMetab__3251___c____,X3350,1
XMetab__2019___c____,X7157,1
XMetab__68740___c____,X840,1
XMetab__11626560___c____,X840,1
XMetab__3042___c____,X1129,-1
XMetab__44614397___c____,X1017,-1
XMetab__46225242___c____,X4986,-1
XMetab__3158___c____,X3350,-1
XMetab__14888___c____,X11200,1
XMetab__177315___c____,X2618,-1
XMetab__5280443___c____,X142,1
XMetab__73259___c____,X5243,-1
XMetab__5957___c____,X5728,1
XMetab__31072___c____,X7173,-1
XMetab__448537___c____,X2101,1
XMetab__448537___c____,X2101,-1
XMetab__10101___c____,X4986,1
XMetab__5139___c____,X4843,-1
XMetab__109___c____,X2936,-1
XMetab__5281426___c____,X595,-1
XMetab__40326___c____,X9970,1
XMetab__8333___c____,X1508,-1
XMetab__9925999___c____,X6530,-1
XMetab__71436___c____,X5737,1
XMetab__762___c____,X51807,1
XMetab__160869___c____,X836,1
XMetab__3209___c____,X23179,1
XMetab__39327___c____,X4780,1
XMetab__71315513___c____,X43,-1
XMetab__2350___c____,X3269,-1
XMetab__442783___c____,X1147,-1
XMetab__25473___c____,X54578,-1
XMetab__156326___c____,X3357,-1
XMetab__60867___c____,X3757,-1
XMetab__24466___c____,X2159,-1
XMetab__2687___c____,X5594,1
XMetab__10113978___c____,X5159,-1
XMetab__762___c____,X54536,1
XMetab__2662___c____,X760,-1
XMetab__4666___c____,X1544,-1
XMetab__444732___c____,X7157,1
XMetab__5352___c____,X231,-1
XMetab__1287___c____,X3091,1
XMetab__942___c____,X1141,1
XMetab__3059___c____,X5743,-1
XMetab__481___c____,X2645,1
XMetab__481___c____,X2645,-1
XMetab__3000322___c____,X1128,-1
XMetab__60837___c____,X7157,1
XMetab__10461508___c____,X5347,-1
XMetab__444036___c____,X5321,-1
XMetab__446220___c____,X4986,1
XMetab__446220___c____,X4986,-1
XMetab__3593___c____,X8694,-1
XMetab__20770___c____,X2744,-1
XMetab__9846180___c____,X4352,1
XMetab__36314___c____,X10383,1
XMetab__36314___c____,X10383,-1
XMetab__3182___c____,X135,-1
XMetab__188927___c____,X6869,-1
XMetab__2247___c____,X3756,-1
XMetab__238___c____,X5213,-1
XMetab__135119___c____,X4843,-1
XMetab__5538___c____,X3569,-1
XMetab__450___c____,X1978,-1
XMetab__2153___c____,X135,-1
XMetab__2770___c____,X28996,1
XMetab__5281051___c____,X1543,-1
XMetab__10340___c____,X3752,-1
XMetab__2007___c____,X1503,-1
XMetab__2244___c____,X1646,-1
XMetab__2910___c____,X486,-1
XMetab__3397___c____,X1576,1
XMetab__2153___c____,X8654,-1
XMetab__3392731___c____,X1734,1
XMetab__119381___c____,X10280,-1
XMetab__3034368___c____,X836,1
XMetab__2206___c____,X5743,-1
XMetab__4811___c____,X590,-1
XMetab__23994___c____,X708,1
XMetab__3463___c____,X1576,1
XMetab__5102___c____,X4953,-1
XMetab__7103___c____,X2099,1
XMetab__772___c____,X847,1
XMetab__283___c____,X5338,1
XMetab__54454___c____,X1558,-1
XMetab__5566___c____,X805,-1
XMetab__2083___c____,X154,1
XMetab__2083___c____,X154,-1
XMetab__4889___c____,X3949,1
XMetab__2771___c____,X6531,-1
XMetab__219091___c____,X5138,-1
XMetab__3086686___c____,X196,1
XMetab__961___c____,X857,1
XMetab__3371___c____,X8644,-1
XMetab__4192___c____,X1576,1
XMetab__39793___c____,X43,-1
XMetab__3827___c____,X27115,-1
XMetab__5114___c____,X6261,-1
XMetab__5360___c____,X1557,-1
XMetab__3308___c____,X836,1
XMetab__107749___c____,X4519,-1
XMetab__54454___c____,X6774,-1
XMetab__3821___c____,X116443,-1
XMetab__5584___c____,X6531,-1
XMetab__5239___c____,X2876,-1
XMetab__63051___c____,X1576,1
XMetab__3008___c____,X4988,1
XMetab__3893___c____,X4057,-1
XMetab__2866___c____,X152,-1
XMetab__4367562___c____,X983,-1
XMetab__24341___c____,X5601,1
XMetab__15625___c____,X4318,1
XMetab__5350___c____,X1728,1
XMetab__936___c____,X1147,1
XMetab__4543___c____,X1132,-1
XMetab__261000___c____,X7015,1
XMetab__4543___c____,X3350,-1
XMetab__2159___c____,X1813,-1
XMetab__231___c____,X5578,1
XMetab__135728___c____,X836,1
XMetab__709___c____,X5226,-1
XMetab__4756___c____,X6323,-1
XMetab__4973___c____,X9575,-1
XMetab__5957___c____,X8894,1
XMetab__31553___c____,X4318,-1
XMetab__154100___c____,X6530,-1
XMetab__82146___c____,X6258,1
XMetab__445639___c____,X5444,-1
XMetab__4449___c____,X3350,-1
XMetab__4112111___c____,X1723,-1
XMetab__2477___c____,X1813,-1
XMetab__2244___c____,X5465,-1
XMetab__70177___c____,X842,1
XMetab__778___c____,X4318,1
XMetab__128411___c____,X836,1
XMetab__25126797___c____,X3716,-1
XMetab__5476815___c____,X841,-1
XMetab__24812758___c____,X6524,-1
XMetab__3033538___c____,X147,-1
XMetab__2336___c____,X43,1
XMetab__446284___c____,X335,1
XMetab__7870___c____,X6403,-1
XMetab__1060___c____,X5160,-1
XMetab__271___c____,X2153,1
XMetab__10833___c____,X2057,-1
XMetab__62296___c____,X4986,1
XMetab__5572___c____,X1133,-1
XMetab__233240___c____,X1509,-1
XMetab__65351___c____,X3291,-1
XMetab__3008___c____,X4985,1
XMetab__6464___c____,X89832,-1
XMetab__450___c____,X1457,1
XMetab__3485___c____,X2539,-1
XMetab__450___c____,X2932,-1
XMetab__2767___c____,X2950,1
XMetab__3054___c____,X2100,1
XMetab__6443013___c____,X5105,1
XMetab__3209___c____,X51129,1
XMetab__4364___c____,X5599,1
XMetab__3054___c____,X5970,1
XMetab__4510___c____,X4318,1
XMetab__3209___c____,X2274,1
XMetab__39042___c____,X5054,1
XMetab__39042___c____,X5054,-1
XMetab__33___c____,X7153,1
XMetab__338___c____,X8644,-1
XMetab__445154___c____,X207,-1
XMetab__3363___c____,X11200,1
XMetab__5757___c____,X4318,1
XMetab__5757___c____,X4318,-1
XMetab__4829___c____,X2167,1
XMetab__9915743___c____,X2064,-1
XMetab__127894___c____,X2897,-1
XMetab__2301___c____,X4791,-1
XMetab__450___c____,X2101,1
XMetab__861___c____,X5594,1
XMetab__5253___c____,X153,-1
XMetab__5353761___c____,X2166,-1
XMetab__5281107___c____,X7421,-1
XMetab__187___c____,X1139,1
XMetab__60749___c____,X7298,-1
XMetab__1775___c____,X6326,-1
XMetab__15625___c____,X5321,1
XMetab__271___c____,X5580,1
