source,sign,target
Metab__5280343,-1,5243
Metab__60149,-1,1813
Metab__44093,-1,183
Metab__68570,1,2099
Metab__68570,-1,2099
Metab__5056,-1,6774
Metab__312,1,5972
Metab__312,-1,5972
Metab__60853,-1,3363
Metab__31423,1,3576
Metab__5255,1,2913
Metab__2548,-1,7422
Metab__5376,1,5241
Metab__2818,-1,152
Metab__172997,-1,554
Metab__172997,-1,554
Metab__3108,-1,8654
Metab__65246,1,2646
Metab__65246,-1,2646
Metab__4380,-1,4128
Metab__4380,-1,4128
Metab__5994,-1,5021
Metab__5734,-1,760
Metab__11009,-1,2878
Metab__23994,-1,7915
Metab__2750,1,5468
Metab__439963,1,7915
Metab__5280427,1,5739
Metab__813,1,128240
Metab__107847,1,4985
Metab__5487,1,9606.ENSP00000387281
Metab__857,-1,384
Metab__160,1,9606.ENSP00000260433
Metab__160,-1,9606.ENSP00000260433
Metab__1148,-1,10352
Metab__4829,1,51129
Metab__5287969,-1,983
Metab__124886,-1,1621
Metab__206,-1,5742
Metab__31100,-1,1815
Metab__774,1,1437
Metab__4585,-1,3269
Metab__387447,1,4846
Metab__9569,1,9606.ENSP00000307713
Metab__5402,-1,9606.ENSP00000353820
Metab__942,1,1143
Metab__448537,1,672
Metab__91536,-1,153
Metab__3654103,1,3357
Metab__5284373,-1,5534
Metab__896,1,1407
Metab__60662,-1,8913
Metab__5815,1,147
Metab__2726,-1,9606.ENSP00000327652
Metab__16129675,1,1508
Metab__1935,-1,3176
Metab__4673,-1,2224
Metab__2800,1,2099
Metab__2800,-1,2099
Metab__5280450,1,376497
Metab__4584,-1,51400
Metab__3763,1,3162
Metab__4114,-1,1548
Metab__564,-1,5340
Metab__60726,-1,5743
Metab__2913,-1,3269
Metab__2818,-1,3269
Metab__2818,-1,1131
Metab__985,1,1376
Metab__23994,1,708
Metab__4330,-1,836
Metab__1201549,-1,3269
Metab__5280934,1,116519
Metab__31703,1,472
Metab__145068,1,2977
Metab__5001396,1,2147
Metab__271,-1,2986
Metab__60814,1,4988
Metab__60814,1,4988
Metab__2207,1,2916
Metab__31100,1,146
Metab__54459,-1,9606.ENSP00000387281
Metab__23931,-1,5860
Metab__3054,1,9606.ENSP00000260630
Metab__2244,1,4846
Metab__2244,-1,4846
Metab__1148,-1,7166
Metab__3779,1,155
Metab__2720,-1,6559
Metab__3746,-1,1129
Metab__4926,-1,1132
Metab__5280934,1,27242
Metab__274,1,57576
Metab__3373,-1,2554
Metab__5291,-1,3815
Metab__5957,1,1973
Metab__1424,1,1050
Metab__5971,1,8989
Metab__3054,-1,3569
Metab__2162,-1,774
Metab__6442177,1,207
Metab__148842,-1,3350
Metab__238,1,5023
Metab__5280453,1,5741
Metab__5280453,-1,5741
Metab__6917781,-1,9606.ENSP00000268035
Metab__3385,1,3439
Metab__5281767,-1,207
Metab__5957,1,834
Metab__4624,1,11315
Metab__4630,1,1132
Metab__23977,1,130013
Metab__5288826,1,836
Metab__444033,1,2908
Metab__271,1,5583
Metab__2230,1,1131
Metab__23725625,-1,142
Metab__445639,1,2641
Metab__47576,-1,1595
Metab__443878,-1,1132
Metab__264,1,1026
Metab__3034010,-1,2194
Metab__5090,-1,5743
Metab__51634,-1,7357
Metab__4091,1,6794
Metab__134780,-1,51185
Metab__60726,-1,5743
Metab__23931,-1,10157
Metab__6918537,-1,1803
Metab__5743,1,8864
Metab__177,-1,5770
Metab__51767,-1,1815
Metab__4158,-1,6532
Metab__9926791,-1,3717
Metab__2436,1,155
Metab__5284596,1,5443
Metab__5284596,-1,5443
Metab__5684,-1,3350
Metab__121892,1,9132
Metab__5280450,1,4801
Metab__64923,-1,5972
Metab__60946,-1,6403
Metab__66370,1,2645
Metab__5073,1,1813
Metab__1727,-1,3739
Metab__444899,1,2168
Metab__3931,1,4199
Metab__931,1,4887
Metab__106,1,2914
Metab__985,1,1490
Metab__16950,-1,383
Metab__77998,1,948
Metab__2818,-1,3363
Metab__2520,-1,776
Metab__27287,-1,3162
Metab__3676,-1,6331
Metab__3310,-1,7153
Metab__3121,-1,2932
Metab__44570,-1,4128
Metab__1355,1,3357
Metab__6992038,-1,4953
Metab__5311291,1,7201
Metab__104842,-1,7150
Metab__4745,1,1814
Metab__133090,-1,6870
Metab__3086686,-1,7422
Metab__4594,1,2520
Metab__2756,-1,3274
Metab__2756,-1,3274
Metab__6076,1,5577
Metab__4908,1,1543
Metab__271,1,5260
Metab__5353431,-1,3576
Metab__5584,-1,6532
Metab__2513,-1,4846
Metab__224,1,5563
Metab__5360,-1,2147
Metab__2160,-1,3363
Metab__4419,-1,4985
Metab__6076,1,2792
Metab__2913,-1,1128
Metab__104895,1,1268
Metab__208908,-1,1956
Metab__68740,-1,207
Metab__5073,-1,3350
Metab__4829,1,9606.ENSP00000309757
Metab__231,1,1376
Metab__208908,1,2064
Metab__208908,-1,2064
Metab__71225,-1,10682
Metab__2797,1,9606.ENSP00000309757
Metab__5538,1,10550
Metab__5957,1,6231
Metab__764,1,5881
Metab__4609,1,7157
Metab__784,1,3576
Metab__4911,-1,9376
Metab__9569,1,623
Metab__8230,-1,552
Metab__3931,1,183
Metab__2353,1,836
Metab__4184,-1,1813
Metab__4973,-1,64854
Metab__2512,1,9606.ENSP00000313661
Metab__283,1,2864
Metab__177941,-1,1241
Metab__177941,-1,1241
Metab__62064,1,3358
Metab__1181,1,5030
Metab__2519,-1,7157
Metab__238,1,6192
Metab__5056,-1,3576
Metab__156036,-1,4988
Metab__132337,1,3360
Metab__3219,-1,3269
Metab__145068,1,2977
Metab__65014,1,6387
Metab__65014,-1,6387
Metab__60822,1,4846
Metab__231,1,3992
Metab__450,1,5617
Metab__2160,-1,3274
Metab__2719,-1,9606.ENSP00000417517
Metab__6536,-1,1717
Metab__860,1,1376
Metab__9878,1,2908
Metab__5095,1,1814
Metab__3696,-1,6530
Metab__4828,-1,3350
Metab__60853,-1,152
Metab__4055,-1,316
Metab__3006531,-1,5594
Metab__2460,1,5972
Metab__4034,-1,3269
Metab__3086686,-1,5159
Metab__5360373,1,1490
Metab__2726,-1,148
Metab__60795,-1,3269
Metab__5957,1,6217
Metab__2116,-1,1401
Metab__5452,-1,1813
Metab__2720,-1,6559
Metab__5291,-1,25
Metab__787,-1,10157
Metab__5512,-1,1128
Metab__238,1,6230
Metab__2267,-1,3269
Metab__784,1,207
Metab__119139,-1,5737
Metab__3779,1,153
Metab__3779,1,153
Metab__2803,-1,5972
Metab__774,1,3269
Metab__774,1,3269
Metab__2160,-1,148
Metab__5957,1,9606.ENSP00000310040
Metab__4100,-1,9606.ENSP00000256119
Metab__448537,1,5617
Metab__888,1,222236
Metab__2818,-1,3356
Metab__5040,1,2475
Metab__5040,-1,2475
Metab__2801,-1,6530
Metab__457933,1,2358
Metab__2818,-1,1815
Metab__5280450,1,133522
Metab__455658,1,3163
Metab__5284616,-1,2475
Metab__860,1,7296
Metab__104741,-1,367
Metab__41867,-1,7153
Metab__3339,-1,7941
Metab__238,1,2260
Metab__3339,1,336
Metab__3696,-1,3356
Metab__271,1,3065
Metab__1045,-1,4953
Metab__4184,-1,152
Metab__312,1,5743
Metab__4893,-1,146
Metab__283,1,7351
Metab__32756,1,3053
Metab__985,1,50486
Metab__5862,-1,1621
Metab__60795,1,1813
Metab__60795,-1,1813
Metab__6076,1,5567
Metab__206,1,2641
Metab__2826,1,3351
Metab__4740,-1,9606.ENSP00000270474
Metab__16230,-1,6340
Metab__985,1,4199
Metab__888,1,5162
Metab__3038,-1,766
Metab__896,1,3558
Metab__5210,-1,6530
Metab__42611257,-1,673
Metab__9818231,-1,3718
Metab__64139,1,1555
Metab__5281767,1,1080
Metab__446284,1,5244
Metab__123631,1,1956
Metab__123631,-1,1956
Metab__1549007,-1,9606.ENSP00000353820
Metab__60795,-1,3358
Metab__7019,1,7157
Metab__5408,1,9606.ENSP00000260433
Metab__68570,1,3952
Metab__6443013,1,9370
Metab__104924,1,135
Metab__5281037,-1,185
Metab__5281037,-1,185
Metab__448055,-1,9606.ENSP00000270474
Metab__985,1,9606.ENSP00000327315
Metab__216239,-1,7422
Metab__448537,1,9606.ENSP00000314949
Metab__4595,1,3360
Metab__5533,-1,148
Metab__54459,-1,152
Metab__271,1,9734
Metab__2905,-1,1128
Metab__11228183,-1,4170
Metab__219050,1,3350
Metab__232,1,162417
Metab__5282380,1,5737
Metab__4746,-1,1376
Metab__1450,1,5731
Metab__65014,-1,7852
Metab__2818,-1,9606.ENSP00000313661
Metab__2818,1,9606.ENSP00000313661
Metab__213023,-1,2147
Metab__60822,-1,3569
Metab__119184,1,7157
Metab__5645,1,9971
Metab__6076,1,5568
Metab__2179,-1,7153
Metab__3463,1,335
Metab__10836,1,134864
Metab__762,1,9606.ENSP00000352834
Metab__16230,-1,6338
Metab__448537,-1,2796
Metab__762,1,4926
Metab__312145,-1,5287
Metab__3337,1,3357
Metab__3337,-1,3357
Metab__10113978,-1,3815
Metab__5280450,1,4899
Metab__5280934,1,4800
Metab__232,1,4846
Metab__5280360,1,5732
Metab__77998,1,9370
Metab__564,-1,5340
Metab__3034010,-1,5406
Metab__3339,-1,64386
Metab__2751,-1,1636
Metab__77998,-1,1401
Metab__82148,1,4544
Metab__82148,1,4544
Metab__33032,-1,10157
Metab__5768,-1,9606.ENSP00000353820
Metab__5757,1,3486
Metab__5757,-1,3486
Metab__594,-1,883
Metab__5757,1,4824
Metab__172197,1,185
Metab__5538,-1,4613
Metab__5280934,1,50486
Metab__2244,-1,5743
Metab__440038,1,718
Metab__985,1,11010
Metab__82146,1,6258
Metab__54459,-1,152
Metab__68844,-1,762
Metab__71360,-1,3350
Metab__4585,-1,150
Metab__41693,1,4988
Metab__41693,1,4988
Metab__4659569,-1,1312
Metab__4659569,-1,1312
Metab__3954,-1,801
Metab__4168,1,3359
Metab__7741,1,3274
Metab__2866,-1,1814
Metab__448537,1,2962
Metab__5005498,-1,2932
Metab__9875401,-1,2159
Metab__564,-1,5340
Metab__5957,1,22978
Metab__123619,-1,5743
Metab__11020241,1,4846
Metab__268118,-1,125
Metab__869,-1,1374
Metab__860,1,1579
Metab__283,1,7352
Metab__148195,-1,6009
Metab__149096,-1,7153
Metab__274,1,5568
Metab__55245,-1,2908
Metab__60852,-1,2224
Metab__191,1,836
Metab__912,1,11255
Metab__5538,1,1592
Metab__446284,1,3156
Metab__4100,-1,762
Metab__145068,1,2977
Metab__25476,1,5054
Metab__2369,-1,153
Metab__2369,-1,153
Metab__11181459,1,29110
Metab__10297043,-1,1956
Metab__3054,1,2971
Metab__459617,-1,9682
Metab__2443,1,1814
Metab__2443,1,1814
Metab__6505803,-1,3320
Metab__110634,-1,8654
Metab__3433,-1,1544
Metab__6022,1,5031
Metab__1090,-1,6713
Metab__176870,-1,5780
Metab__977,1,7422
Metab__3081361,-1,1956
Metab__985,1,5465
Metab__2818,-1,59340
Metab__1579,1,5028
Metab__2770,1,836
Metab__3931,1,4800
Metab__444899,1,3158
Metab__5291,-1,5157
Metab__93860,1,3309
Metab__4926,-1,3356
Metab__2145,-1,9606.ENSP00000260433
Metab__5464096,-1,183
Metab__4973,-1,10891
Metab__4927,-1,1132
Metab__214,1,2778
Metab__1669,-1,1312
Metab__119139,1,5734
Metab__2244,-1,5742
Metab__10297043,-1,1956
Metab__444899,1,7296
Metab__449193,-1,9606.ENSP00000270474
Metab__2909,1,5532
Metab__2909,-1,5532
Metab__31304,-1,2569
Metab__5957,1,6188
Metab__68844,-1,760
Metab__3086686,-1,2321
Metab__5287969,-1,1022
Metab__5746,1,3576
Metab__1548943,1,7442
Metab__764,1,5879
Metab__656734,-1,9606.ENSP00000262888
Metab__942,1,3356
Metab__3973,-1,5294
Metab__5280934,1,5465
Metab__4284720,1,3357
Metab__860,1,4899
Metab__4168,1,5617
Metab__445638,1,2641
Metab__16760394,-1,836
Metab__4585,-1,3358
Metab__216239,-1,3815
Metab__4609,1,6714
Metab__5152,1,155
Metab__4926,-1,1132
Metab__179340,1,4986
Metab__1032,1,2641
Metab__6830,-1,6844
Metab__985,1,34
Metab__1229,1,3357
Metab__10274777,1,5465
Metab__5656,-1,6531
Metab__5815,1,153
Metab__5815,1,153
Metab__5329102,-1,3815
Metab__4106,-1,3354
Metab__4488,1,1187
Metab__127868,-1,8564
Metab__840,-1,43
Metab__5746,1,3576
Metab__41376,1,3274
Metab__3038,-1,762
Metab__783,1,54106
Metab__208908,-1,2064
Metab__5288382,1,2064
Metab__5280453,1,8600
Metab__2170,-1,1813
Metab__449459,1,1576
Metab__151170,-1,9606.ENSP00000270474
Metab__3907,1,1906
Metab__4440,1,3350
Metab__442108,-1,3757
Metab__4163,-1,3363
Metab__72054,-1,1128
Metab__72054,-1,1128
Metab__441290,-1,1135
Metab__145068,1,2982
Metab__274,1,1385
Metab__4171,-1,153
Metab__4171,-1,153
Metab__4106,-1,3363
Metab__888,1,445
Metab__5002,-1,1813
Metab__5002,-1,1813
Metab__158,1,3569
Metab__784,-1,5444
Metab__107967,-1,6869
Metab__4920,1,7422
Metab__187,1,2641
Metab__5095,1,1813
Metab__57242,1,1814
Metab__197,1,5028
Metab__2519,1,6262
Metab__2767,1,841
Metab__5152,1,153
Metab__53734048,-1,2954
Metab__762,1,54536
Metab__68844,-1,9606.ENSP00000256119
Metab__104865,-1,1909
Metab__104865,-1,1909
Metab__4106,-1,3362
Metab__156418,1,5741
Metab__156418,-1,5741
Metab__5997,1,6646
Metab__5311055,-1,104909134
Metab__5311111,1,623
Metab__271,1,4209
Metab__271,1,30818
Metab__772,1,9606.ENSP00000309757
Metab__4912,1,949
Metab__77998,-1,3952
Metab__4051,-1,5743
Metab__1983,1,1544
Metab__119583,1,3360
Metab__60853,-1,152
Metab__110634,-1,8654
Metab__5957,1,9606.ENSP00000442349
Metab__5077,-1,590
Metab__5488547,-1,4988
Metab__4829,1,9314
Metab__44093,-1,183
Metab__63090,1,1584
Metab__60843,-1,1719
Metab__5497171,-1,836
Metab__4659568,-1,1312
Metab__656628,-1,148
Metab__6437864,-1,6865
Metab__271,-1,3000
Metab__2818,1,2353
Metab__114944,1,222236
Metab__14888,-1,6667
Metab__271,1,108
Metab__762,1,84790
Metab__3251,1,3355
Metab__71360,-1,3356
Metab__71360,-1,3356
Metab__11009,-1,7915
Metab__450,1,836
Metab__3931,1,2864
Metab__45480544,1,9290
Metab__5329102,-1,2321
Metab__3062316,-1,5159
Metab__3038,-1,760
Metab__11009,-1,7915
Metab__5358,1,3351
Metab__5358,1,3351
Metab__681,1,6531
Metab__24755481,1,8897
Metab__656629,-1,4311
Metab__3209,1,29841
Metab__6830,1,55770
Metab__37482,1,1268
Metab__5281767,1,836
Metab__148196,1,5029
Metab__389,1,383
Metab__32518,-1,3930
Metab__4044,-1,5742
Metab__2471,-1,6558
Metab__216239,-1,6714
Metab__5002,-1,9606.ENSP00000327652
Metab__784,1,5599
Metab__216239,-1,5979
Metab__54671203,-1,4318
Metab__2244,-1,3569
Metab__54562,1,3350
Metab__888,1,5236
Metab__2519,-1,135
Metab__15951529,-1,367
Metab__611,1,2913
Metab__5289418,-1,2260
Metab__784,-1,5728
Metab__26275995,-1,4318
Metab__2801,-1,3356
Metab__72036,-1,9606.ENSP00000387281
Metab__4497,-1,776
Metab__4172142,1,4544
Metab__2733525,1,5241
Metab__10531,1,150
Metab__30323,-1,7155
Metab__231,1,59341
Metab__238,1,834
Metab__5376,1,2852
Metab__3425,1,5243
Metab__60809,1,1129
Metab__4430,-1,4988
Metab__3117,-1,217
Metab__156413,-1,1956
Metab__271,1,814
Metab__2995,-1,148
Metab__4946,-1,153
Metab__150311,-1,29881
Metab__3973,-1,207
Metab__3973,-1,207
Metab__4066,-1,3269
Metab__253602,1,5599
Metab__283,1,7352
Metab__104973,-1,147
Metab__636402,-1,3290
Metab__446220,-1,1385
Metab__5487,1,152
Metab__5731,1,9606.ENSP00000313661
Metab__5731,1,9606.ENSP00000313661
Metab__5396,-1,7153
Metab__71348,1,6755
Metab__5002,-1,152
Metab__3668,1,135
Metab__657308,-1,1128
Metab__271,-1,2986
Metab__3826,-1,5742
Metab__3224,-1,9429
Metab__1548886,-1,231
Metab__5754,1,1392
Metab__5754,-1,1392
Metab__60809,1,1131
Metab__5280343,1,5599
Metab__6419712,-1,2673
Metab__444899,1,5244
Metab__784,-1,6649
Metab__2247,-1,3757
Metab__4829,1,5105
Metab__176407,-1,136
Metab__5280961,-1,4313
Metab__104795,1,136
Metab__36462,1,836
Metab__4666,1,1440
Metab__444493,1,5162
Metab__238,-1,53632
Metab__271,1,3204
Metab__5001396,-1,79001
Metab__5056,1,2099
Metab__71360,-1,1814
Metab__5997,1,857
Metab__123805,1,185
Metab__294,-1,2992
Metab__5002,-1,3356
Metab__5002,-1,3356
Metab__33032,1,2912
Metab__2471,1,5972
Metab__65889,-1,5724
Metab__104741,1,2099
Metab__104741,-1,2099
Metab__4585,-1,3358
Metab__5656,-1,6530
Metab__13493,1,4985
Metab__157920,1,1181
Metab__271,1,5577
Metab__338,-1,5743
Metab__47811,1,1815
Metab__5360,-1,2147
Metab__6830,1,4926
Metab__6031,-1,2997
Metab__271,1,4846
Metab__71362,-1,9606.ENSP00000265023
Metab__2207,1,2917
Metab__60812,1,3350
Metab__861,1,7068
Metab__156391,-1,5742
Metab__148191,-1,2475
Metab__2803,1,152
Metab__2803,1,152
Metab__3715,-1,1906
Metab__2783,1,154
Metab__123807,1,57413
Metab__5691,-1,5287
Metab__5757,1,6714
Metab__2524,1,8074
Metab__5202,1,9606.ENSP00000313661
Metab__60843,-1,7298
Metab__126941,-1,1719
Metab__65999,1,5468
Metab__9816401,1,7097
Metab__5312830,-1,3952
Metab__5210,-1,6531
Metab__5281004,-1,2908
Metab__446378,1,3309
Metab__3081361,-1,3791
Metab__3054,1,5741
Metab__3054,-1,5741
Metab__156314,1,3363
Metab__6918638,-1,3065
Metab__446284,1,54600
Metab__4735,-1,472
Metab__5281767,-1,4313
Metab__3054,1,7706
Metab__33741,1,4988
Metab__33741,1,4988
Metab__1220,1,3350
Metab__5280453,1,367
Metab__448537,1,3315
Metab__5994,1,7422
Metab__9860529,-1,5591
Metab__271,1,1453
Metab__5078,1,3355
Metab__3931,1,6721
Metab__1048,1,1571
Metab__271,1,2820
Metab__26275995,-1,834
Metab__888,1,8050
Metab__5280453,1,5468
Metab__3696,-1,1129
Metab__4172142,1,4543
Metab__5280360,1,5731
Metab__4688,-1,4129
Metab__451668,1,1485
Metab__985,1,116519
Metab__5328940,-1,3055
Metab__762,1,11336
Metab__6536,-1,1717
Metab__271,1,4205
Metab__16158207,1,2984
Metab__2913,-1,1131
Metab__107780,1,3357
Metab__3715,-1,2739
Metab__1615,1,3356
Metab__5358,1,9606.ENSP00000313661
Metab__5358,1,9606.ENSP00000313661
Metab__65246,1,2645
Metab__65246,-1,2645
Metab__110635,-1,8654
Metab__7847,1,4318
Metab__4734,1,796
Metab__784,1,2309
Metab__4927,-1,1133
Metab__5280879,1,10800
Metab__439260,1,148
Metab__2973,1,3091
Metab__271,1,1385
Metab__6254,-1,2098
Metab__1547,1,57413
Metab__449171,1,6256
Metab__396813,1,1543
Metab__54373,1,9606.ENSP00000330138
Metab__5372,-1,4775
Metab__5533,-1,3356
Metab__114827,1,2912
Metab__2779853,-1,6774
Metab__105104,1,4986
Metab__4993,-1,1719
Metab__4261,-1,3065
Metab__2915,-1,2730
Metab__2770,1,11200
Metab__5757,1,836
Metab__231,1,123
Metab__4004,-1,590
Metab__444899,1,1581
Metab__772,-1,2159
Metab__14888,1,9606.ENSP00000394932
Metab__68740,-1,2224
Metab__5280343,-1,6347
Metab__2958,-1,7155
Metab__4927,-1,1132
Metab__446156,-1,338
Metab__644241,-1,25
Metab__31304,-1,2569
Metab__5056,-1,2475
Metab__2818,-1,3362
Metab__54454,1,7157
Metab__24964624,-1,207
Metab__13766,1,367
Metab__1045,1,262
Metab__28486,-1,359
Metab__3054,1,1509
Metab__135926,1,7097
Metab__2564,-1,3269
Metab__60149,-1,3358
Metab__3954,-1,805
Metab__4112,-1,1719
Metab__3446,-1,781
Metab__3784,-1,775
Metab__15209,1,2908
Metab__238,1,9606.ENSP00000347271
Metab__132971,-1,1586
Metab__6419741,-1,1111
Metab__39562,1,207
Metab__3413,1,1080
Metab__6076,1,1906
Metab__323,-1,1548
Metab__274,1,2641
Metab__23930,1,383
Metab__126688,1,3274
Metab__5073,-1,1814
Metab__448537,1,7277
Metab__6830,1,22978
Metab__446284,1,4800
Metab__4927,-1,1131
Metab__1003,-1,2588
Metab__2662,1,836
Metab__3157,-1,147
Metab__3086686,-1,5159
Metab__3086686,-1,3791
Metab__3675,-1,8639
Metab__5734,-1,8912
Metab__5253,-1,3757
Metab__4364,1,7422
Metab__3367,1,836
Metab__3973,-1,5294
Metab__231,1,6822
Metab__5994,-1,1392
Metab__762,1,60412
Metab__4585,-1,1128
Metab__5280934,1,1374
Metab__446284,1,5465
Metab__5407,-1,9606.ENSP00000260433
Metab__3117,-1,1621
Metab__5464105,-1,1312
Metab__25202832,-1,9615
Metab__271,1,6714
Metab__110635,-1,8654
Metab__156326,-1,3358
Metab__4735,-1,4361
Metab__271,1,5287
Metab__5754,-1,5617
Metab__2185,1,1268
Metab__2185,1,1268
Metab__271,1,109
Metab__4584,-1,9606.ENSP00000268035
Metab__2071,-1,2911
Metab__4639,-1,4985
Metab__4284720,1,3356
Metab__1593,-1,5741
Metab__107994,-1,9606.ENSP00000464149
Metab__3954,1,4985
Metab__3825,-1,5743
Metab__108001,1,2911
Metab__1060,-1,5162
Metab__2578,-1,2936
Metab__985,1,29841
Metab__451668,1,1786
Metab__451668,-1,1786
Metab__4114,-1,1548
Metab__54454,-1,3569
Metab__9908268,1,1901
Metab__3003,1,2908
Metab__20410,1,1128
Metab__238,-1,5562
Metab__4212,1,9429
Metab__5280343,-1,207
Metab__25202832,-1,9615
Metab__5281807,1,4846
Metab__448537,-1,3569
Metab__2099,-1,3359
Metab__5280450,1,3992
Metab__784,1,1956
Metab__238,1,8894
Metab__762,1,11336
Metab__47795,-1,240
Metab__5870,1,2099
Metab__2662,-1,5743
Metab__71308609,1,3667
Metab__31100,1,1813
Metab__31100,1,1813
Metab__449193,-1,5144
Metab__450,-1,2796
Metab__5280934,1,338557
Metab__2250,1,4846
Metab__123683,1,135
Metab__762,1,55763
Metab__323,-1,1548
Metab__60961,1,7852
Metab__34359,-1,1644
Metab__3931,1,50486
Metab__2170,-1,6530
Metab__5381226,1,1555
Metab__114827,1,2913
Metab__2767,1,472
Metab__3062316,-1,7525
Metab__5311221,1,5737
Metab__3350,-1,6718
Metab__3209,1,27242
Metab__115348,1,4544
Metab__2767,1,207
Metab__2767,-1,207
Metab__312145,-1,9606.ENSP00000271657
Metab__5280453,1,632
Metab__3938,1,3351
Metab__3938,1,3351
Metab__5839,1,9606.ENSP00000464149
Metab__612,1,6566
Metab__4553,-1,5743
Metab__3822,-1,3356
Metab__3633,1,960
Metab__68618,1,155
Metab__3825,-1,5742
Metab__4095,1,4988
Metab__2767,1,7157
Metab__2767,-1,7157
Metab__54373,-1,3479
Metab__4058,1,4988
Metab__3779,1,154
Metab__2913,-1,3356
Metab__1424,-1,3952
Metab__93860,1,4846
Metab__2801,-1,3357
Metab__172197,1,5054
Metab__2678,-1,3269
Metab__105083,-1,6869
Metab__4635,1,4986
Metab__4635,1,4986
Metab__702,1,1571
Metab__3251,1,3351
Metab__4543,-1,3356
Metab__5280450,1,123
Metab__176408,-1,136
Metab__544,1,207
Metab__11009,1,213
Metab__5280961,-1,367
Metab__124886,-1,2730
Metab__280,-1,3569
Metab__4284720,1,3358
Metab__77998,1,6517
Metab__66535,1,5573
Metab__47811,1,3357
Metab__4594,-1,495
Metab__274,1,6356
Metab__122033,-1,6869
Metab__2818,-1,3351
Metab__2818,1,3351
Metab__43815,-1,6532
Metab__238,-1,25
Metab__3209,1,5244
Metab__1254,1,79054
Metab__11433190,1,7157
Metab__238,1,6235
Metab__440237,-1,383
Metab__3938,1,3356
Metab__3938,1,3356
Metab__271,1,1258
Metab__10163178,-1,2064
Metab__4078,-1,3356
Metab__250,-1,3569
Metab__3035449,1,623
Metab__4543,-1,1133
Metab__2866,-1,152
Metab__2866,-1,152
Metab__5566,-1,148
Metab__231,1,336
Metab__5073,-1,148
Metab__10836,-1,4129
Metab__2968,-1,43
Metab__774,1,59340
Metab__774,1,59340
Metab__2538,1,7157
Metab__860,1,183
Metab__3081361,-1,6714
Metab__4917,-1,1813
Metab__1690,1,5599
Metab__161930,1,79054
Metab__3340,1,1816
Metab__6830,1,1965
Metab__5288826,1,2353
Metab__5288826,-1,2353
Metab__274,1,6387
Metab__53232,1,4846
Metab__5073,1,9606.ENSP00000387281
Metab__5073,-1,9606.ENSP00000387281
Metab__274,1,5575
Metab__6169,-1,150
Metab__219101,-1,9606.ENSP00000279593
Metab__4829,1,5346
Metab__156333,-1,1813
Metab__104865,-1,9606.ENSP00000263817
Metab__3763,-1,2890
Metab__5957,1,8661
Metab__3899,1,196
Metab__3008,1,4986
Metab__3039,-1,590
Metab__6435286,1,10800
Metab__5694,1,5465
Metab__3209,1,5467
Metab__896,1,4544
Metab__896,1,4544
Metab__13493,1,4986
Metab__2160,-1,1133
Metab__3007,1,134864
Metab__1927,-1,3952
Metab__4055,-1,316
Metab__3931,1,2168
Metab__60853,-1,9606.ENSP00000327652
Metab__9939609,-1,7941
Metab__125017,-1,6532
Metab__5280961,1,367
Metab__4184,-1,3350
Metab__3007,-1,4128
Metab__181,1,5160
Metab__23925,1,121642
Metab__5757,1,4982
Metab__16078986,-1,5031
Metab__2818,-1,1129
Metab__3931,1,2180
Metab__449193,-1,9606.ENSP00000270474
Metab__5234,1,5972
Metab__23930,1,55190
Metab__63062,1,207
Metab__942,1,1138
Metab__4961,1,5465
Metab__16886,-1,1786
Metab__985,1,50486
Metab__5281071,-1,3269
Metab__5280453,1,793
Metab__268118,-1,125
Metab__446154,-1,3156
Metab__5280450,1,2222
Metab__4609,1,7157
Metab__6262,1,383
Metab__3152,-1,43
Metab__60749,1,1956
Metab__60749,-1,1956
Metab__66370,1,2645
Metab__3117,-1,224
Metab__5957,1,2746
Metab__2419,1,3350
Metab__446156,-1,6347
Metab__3206,-1,100
Metab__1927,1,9370
Metab__5754,-1,56729
Metab__2803,1,3356
Metab__2119,-1,153
Metab__6000,-1,3359
Metab__4926,-1,1133
Metab__5757,1,5241
Metab__65072,-1,10157
Metab__11009,-1,3425
Metab__5280450,1,6667
Metab__985,1,19
Metab__5280723,1,2778
Metab__6001,1,3265
Metab__6076,1,5571
Metab__6254,-1,5860
Metab__622,-1,2745
Metab__189081,-1,4843
Metab__104727,-1,5741
Metab__446284,-1,5742
